id,trigger,conditions,script,text,options,notes
gaATGscavScanHub22,GAATGscavScanHub,$askedWhyStay,,,"gaATG_scavScanDialog22:""我再说一次，你是时候离开了。""",
gaATGscavScanHub3,GAATGscavScanHub,!$whyLingering,,,"gaATG_scavScanDialog3:""你的舰队在星门附近徘徊，这是为什么？""",
gaATGscavScanHub31,GAATGscavScanHub,"$whyLingering
!$whyGate",,,"gaATG_scavScanDialog31:""在我看来你们就是在观察星门。那里面还能钻出来什么东西不成？""",
gaATGscavScanHub32,GAATGscavScanHub,"!$howName
$whyGate",,,"gaATG_scavScanDialog32:""嗯？我可不记得跟你提起过我的名字。""",
gaATGscavScanHub4,GAATGscavScanHub,!$askedWhoWorkingFor,,,"gaATG_scavScanDialog4:""是谁派你来的？""",
gaATGscavScanHub11,GAATGscavScanHub,$willingToLeave,,,"gaATG_scavScanDialog11:""我需要你远离这个星门。""",
gaATGscavScanHubCut,GAATGscavScanHub,,,,cutCommLink:切断通讯链接,
gaATGscavScanDialog1,DialogOptionSelected,$option == gaATG_scavScanDialog1,"$willingToLeave = true 0
FireAll GAATGscavScanHub","""哎呀，那可真是太糟糕了，""$heOrShe说道。一阵尴尬的沉默过后，$heOrShe舔了舔嘴唇，""所以，呃。有什么我能帮上你的吗，舰长？""",,
gaATGscavScanDialog11,DialogOptionSelected,$option == gaATG_scavScanDialog11,"$entity.ignorePlayerCommRequests = true
MakeOtherFleetGoAway true","一段很长的沉默之后，这位 ""拾荒者"" 勉强松了口。

""当然，当然可以。舰长。我猜你的扫描器发现了些我们没能发现的东西，对吗？好吧，这就是所谓的风水轮流转，或许我今天就是有些点背。""

""祝你航行无阻，朋友，""$heOrShe就这样结束了对话，然后伸手按下了切断通信的按钮。",cutCommLink:切断通讯链接,
gaATGscavScanDialog2,DialogOptionSelected,$option == gaATG_scavScanDialog2,"$cacheLie = true 0
FireAll GAATGscavScanHub","""哦，那真是太棒了！等我把这片区域再翻找一遍就过去。""$heOrShe紧张地笑了笑，""你是个好人，舰长。很抱歉我无以为报。""",,
gaATGscavScanDialog21,DialogOptionSelected,$option == gaATG_scavScanDialog21,"$cacheLiePressIssue = true 0
$askedWhyStay = true 0
$willingToLeave = true 0
FireAll GAATGscavScanHub","""啊，只是再确认一下，是吧？或许有上次扫描漏了的东西。我很感谢你的帮助，舰长。只是，嗯。""

$HeOrShe花了一秒钟找借口。""你看，在我们拾荒者圈子里，别人留下的东西远不如自己找到的，不是吗？没有冒犯你的意思，舰长。""",,
gaATGscavScanDialog22,DialogOptionSelected,$option == gaATG_scavScanDialog22,"$entity.ignorePlayerCommRequests = true
MakeOtherFleetGoAway true","""啊哈哈，"" 又是那张假装出来的笑脸。这位拾荒者的额头上渗出了几滴汗珠。

""如果你坚持如此的话，舰长，呃，那我想我们是该离开了。你没有打攻击我们的主意，我应该对此感到庆幸哈？""

""祝你航行无阻，朋友，""$heOrShe颤巍巍地结束了对话，然后伸手按下了断开通信按钮。",cutCommLink:切断通讯链接,
gaATGscavScanDialog3,DialogOptionSelected,$option == gaATG_scavScanDialog3,"$whyLingering = true 0
FireAll GAATGscavScanHub","""什么？这个史前文物？啊哈哈。"" 你不禁注意到，$HisOrHer的假笑听的太多，就变得有些刺耳了。

""你应该也知道原因吧。我们也都是一帮老骨头拾荒者了，不是吗，我的水手朋友？这些星门附近经常能找到不少小型残骸，也都是很古老的东西了，你懂的。""$HeOrShe停下了话语。

察觉到你无意接话后，$heOrShe继续说了起来。""得重复搜索两次，有时要三次，才能确定没漏掉什么，不对吗？谁知道会不会有人漏看了什么，那今天可就要变成我的幸运日了，""$heOrShe接着说道。""所以，呃。你有什么需要吗？""",,
gaATGscavScanDialog31,DialogOptionSelected,$option == gaATG_scavScanDialog31,"$whyGate = true 0
FireAll GAATGscavScanHub","""星门？哈哈哈哈，哦 $playerName 舰长，你可真会开玩笑。""$HisOrHer那伪装的笑容很快就停止了，而你注意到$hisOrHer眉毛上渗出了几滴汗珠。

""嗯，你也了解我们这样的人。经常讲关于星门的故事，对吧。即使是在空旷的星门附近也要看好自己的背后，他们都这么说。可能只是因为我的，叫什么来着，潜意识吧。""",,
gaATGscavScanDialog32,DialogOptionSelected,$option == gaATG_scavScanDialog32,"$howName = true 0
$willingToLeave = true 0
FireAll GAATGscavScanHub","""我，啊- 哦，当然了，舰长。是随着通讯链接传来的元数据而已。无意冒犯，我只是想显得礼貌些。我们都是朋友，互相照看，不是吗。水手就得团结一心，我总是这么说。""",,
gaATGscavScanDialog4,DialogOptionSelected,$option == gaATG_scavScanDialog4,"$askedWhoWorkingFor = true 0
FireAll GAATGscavScanHub","""啊哈哈。哦，舰长。当然是我自己派我自己来的了。呃，其实我也有那么一两位投资人，就在...""$heOrShe伸出手，好像想要抓住答案似的，""就在...""

他好像确实在心里抓到了一个答案。""就在 Nomios，当然了。合作伙伴，对。我们平分收益。可以说是风生水起啊。嗯，你呢？""",,
,,,,,,
"# gaATG return scans to Coureuse first, no deal with Daud",,,,,,
gaATGreturnSomeScansToCoureuse,PickGreeting,"$id == coureuse score:1000
$global.numGatesScanned > 0
$global.numGatesScanned < 6
$global.gaATG_inProgress
Call $global.gaATG_ref updateData
$gaATG_stage == DO_SCANS","ShowPersonVisual
FireAll PopulateOptions","""自动发信器传回的结果堪称完美。这可以说是-，"" Coureuse 的表情五味杂陈，她好像想解说些什么，但还是放弃了。她转而笑起来。""这数据真是太美妙了，舰长，"" 她一边说一边看向全息显示屏，兴致满满地盯着扫描数据。

""我还有...很多要做的，"" 她心不在焉道。",,
gaATGreturnScansToCoureuseStart,PickGreeting,"$id == coureuse score:1000
$global.numGatesScanned >= 6
!$risksTold
$global.gaATG_inProgress
Call $global.gaATG_ref updateData
$gaATG_stage == RETURN_WITH_DEAL_AND_SCANS","ShowPersonVisual
$risksTold = true","Coureuse 的目光越过面前的控制台看向你，她面前一团团的全息数据为她的视线让开道路，""哦，是你啊！研究小组，嗯，正在分析你从星门上扫描到的数据。""

""我们现在已 —— 哎，在征得 Baird 院长同意前，我只能保持沉默，"" 她说道。""不过，私下里给你透露一点，目前得出的结果... 很是令人兴奋，但也伴随着风险。""","gaATG_returnScansToCoureuse1:""风险？""",
gaATGreturnScansToCoureuse1,DialogOptionSelected,$option == gaATG_returnScansToCoureuse1,FireAll PopulateOptions,"她目光阴沉地移开视线，向终端机以外的地方看去。""我不该说这些事情的。至少不该在这里说。我会在之后的会议中向 Baird 院长提出我的要求。希望她能听进去。""",,
,,,,,,
# Return to Baird w/o Daud Deal,,,,,,
gaATGtalkToBairdNeedDeal,PickGreeting,"$id == baird score:1000
$global.gaATG_inProgress
$global.canScanGates
!$global.gaATG_gotDaudDeal
!$global.gaATG_useJanusPrototype",ShowPersonVisual,"通讯显示终于接通了。Baird 正在她的全息显示屏上浏览着一些状况报告之类的东西。没看几秒，她就用手一弹，把报告关掉了。

""我们无论如何都得征得至高霸主 Baikal Daud 的同意，"" 她斩钉截铁地说道，""就算是非公开的也行，然后我们才能开始试验阶段。我们的计划能否成功，取决于我们是否在执行计划时能不受政治上的干扰。""

""你办事，我放心，舰长，"" 她就这样结束了对话，你甚至没来得及在她结束通讯前吐出几个字。",cutCommLink:切断通讯链接,
gaATGtalkToBairdNeedDeal2,DialogOptionSelected,$option == gaATG_talkToBairdNeedDeal2,,"""我们学院一直以来最缺乏的就是这个 - 不止步于被动观测，而是利用我们的知识去改变世界的决心。现在去博得 Daud 的合作吧，舰长。然后我们将谱写历史。""

你甚至没来得及在院长切断通讯链接前吐出几个字。",cutCommLink:切断通讯链接,
"# Return to Baird with Daud Deal, but w/o 6 scans",,,,,,
gaATGtalkToBairdNeedScans,PickGreeting,"$id == baird score:1000
$global.gaATG_inProgress
$global.gaATG_gotDaudDeal
$global.numGatesScanned < 6
!$global.gaATG_useJanusPrototype",ShowPersonVisual,"通讯显示接通了，Baird 开口道，""很好，你回来了。我已经从一名代表至高霸主 Daud 的特工那里听说了你的成果。他修改后的条款可真是有点..."" 院长压制着自己的感情，""小心眼了。""

Baird 点了一下桌上的控制台，她的眼镜上泛起一道反光。""不过超空间物理学研究小组还没收到他们需要的六份星门扫描数据。""",gaATG_talkToBairdNeedScans2:继续,
gaATGtalkToBairdNeedScans2,DialogOptionSelected,$option == gaATG_talkToBairdNeedScans2,,"她转过身看向你，""没有这些数据，我们就无法对 '双面神'装置 原型机进行调制。去跟 Coureuse 协调一下你的工作，然后给我带来那些扫描数据。""

院长就这样切断了通讯，你甚至没找到机会插上一句话。",cutCommLink:切断通讯链接,
# Return to Baird with Daud deal and 6 scans,,,,,,
gaATGtalkToBairdGotScansAndDeal,PickGreeting,"$id == baird score:1000
$global.gaATG_inProgress
$global.gaATG_gotDaudDeal
$global.numGatesScanned >= 6
!$global.gaATG_useJanusPrototype
Call $global.gaATG_ref updateData
$gaATG_stage == RETURN_WITH_DEAL_AND_SCANS",ShowPersonVisual,"Baird 点了一下桌子上的控制台。""现在我们完成了对星门的扫描，Daud 也保证了霸主不会进行干涉，我们可以进行到实行阶段了。""

院长露出微微一笑，转过身看向你。""到了 Scylla 大显身手的时候了。我来把她的通讯接进来。""",gaATG_janusPrototype0:继续,
gaATGjanusPrototype0,DialogOptionSelected,$option == gaATG_janusPrototype0,ShowSecondPerson coureuse,"""Baird 院长，$playerName 舰长，"" Coureuse 向你们问好。

""解释一下 '双面神'装置 吧，"" Baird 说，""这位舰长对此还一无所知呢。""",gaATG_janusPrototype1:继续,
gaATGjanusPrototype1,DialogOptionSelected,$option == gaATG_janusPrototype1,,"她看上去有些紧张。""这台原型设备是，呃，对了，"" 她开口道。""大体来讲，为了扫描星门圆环，我们使用的是一束能自修改的相位超空间脉冲波，这个脉冲波能在低维度引发共振，然后共振会导致 —— ""

她注意到你应该完全没有听懂，""这台 '双面神'装置 原型机的原理和星门扫描仪很相似，不同之处在于它输出的能量远远超过任何普通扫描仪。如果我们对这束脉冲波进行微调，让它完美符合某个特定的星门圆环的共振特征，我们就能 —— 理论上能 —— 激活那个链接。另一个输入数据可以是任何已知的星门出口，不过想要在卡拉比-丘流形中避免毁坏性的干扰还是有些困难的...""","gaATG_janusPrototype2:""这东西能重启星门网络？""",
gaATGjanusPrototype2,DialogOptionSelected,$option == gaATG_janusPrototype2,,"Baird 打断道，""倒也没那么困难。谢谢你细心的讲解，Scylla，不过我想总结一下：利用如此高的能量输入，我们应该能在两座星门之间建立暂时的连接。""

院长眺望着远方，""然后，如果我们对整个星门网络灌进足够多的，能够稳定共振的能量...""",gaATG_janusPrototype3:继续,
gaATGjanusPrototype3,DialogOptionSelected,$option == gaATG_janusPrototype3,,"这次换 Coureuse 插话了，""但是... 星门系统... 这共振从根本上就是混沌的！一定还有其他的什么影响因素... 我们观测到的一些结果根本就不符合我们建立的模型，而且在更大尺度上，结果可能会，会是 —— ""

""够了，院士，"" Baird 厉声说道。""我们的舰长是一位训练有素的专业人士，不用听你的长篇大论，也能做好$playerHisOrHer的工作。""","gaATG_janusPrototype4a:""呃...""
gaATG_janusPrototype4b:""没错，我是个大局型的领导者。""
gaATG_janusPrototype4:""你说的 '混沌' 具体是什么意思？""",
gaATGjanusPrototype4a,DialogOptionSelected,$option == gaATG_janusPrototype4a,"$option = gaATG_janusPrototype4 0
FireBest DialogOptionSelected",,,
gaATGjanusPrototype4b,DialogOptionSelected,$option == gaATG_janusPrototype4b,"$option = gaATG_janusPrototype4 0
FireBest DialogOptionSelected",,,
gaATGjanusPrototype4,DialogOptionSelected,$option == gaATG_janusPrototype4,"unset $global.gaATG_returnWithScans
unset $global.gaATG_returnWithDeal
unset $global.gaATG_nowGoScan
AddTextSmall ""获得'双面神'装置原型"" highlight
$global.gaATG_useJanusPrototype = true
Call $global.gaATG_ref updateStage","Baird 转向你，不顾看上去有些畏畏缩缩的 Coureuse，""Coureuse 院士会继续她的工作，从更多数据中提炼更有用的信息。一位伟人曾说过，'技术进步本质上是一个迭代过程。' ""

""舰长，"" 他说，""我们的第一台 '双面神'装置 原型机现在正被转移到你的$shipOrFleet上。找一个你已经扫描过的星门流形测试一下它吧。用你的传感器和我们提供的设备记录一切数据。这可能是英仙座星域历史上最重大的实验了。""","gaATG_janusPrototype5:""星门... 流形。当然了，没问题。""",
gaATGjanusPrototype5,DialogOptionSelected,$option == gaATG_janusPrototype5,"$global.gaATG_useJanusPrototype = true
Call $global.gaATG_ref updateStage
#ShowDefaultVisual","Coureuse 最后一次开口，""只是，只是别在有人居住的星系里试用。想想 Kallichore 时期的那次事故... 然后霸主... 恐怕没有好事的。""

""谢谢你的温馨提示，"" Baird 轻蔑地说，""院士。""

院长看着你。""我们当然不能重蹈前任院长的覆辙。还是找个安静的地方测试这设备吧。"" 她的注意力回到了全息显示屏上，给出了逐客令，""我等着你的结果，舰长。""

Baird 关闭了通讯。",cutCommLink:切断通讯链接,
,,,,,,
# gaATG talk to Coureuse about Janus prototype after receiving it,,,,,,
gaATGaskSCJanusPrototypeStart,PopulateOptions,"$id == coureuse score:1000
$global.gaATG_useJanusPrototype score:1000
!$askedAboutJanusPrototype",,,"gaATG_askSCJanusPrototype1:""我应该对这'双面神'感到担心吗？""",
gaATGaskSCJanusPrototype1,DialogOptionSelected,$option == gaATG_askSCJanusPrototype1,$askedAboutJanusPrototype = true,"Coureuse 的表情五味杂陈。

""呃。舰长。所有的科学都伴随着..."" 她长叹一口气，""不，还是算了。""","gaATG_askSCJanusPrototype2:""到底发生什么了？""",
gaATGaskSCJanusPrototype2,DialogOptionSelected,$option == gaATG_askSCJanusPrototype2,,"""你看，院长嘱咐我，对你要有所说有所不说。她明显不喜欢我的态度，质疑她的领导地位的态度。但我只能呆在 Galatia 学院。霸主 还有一份针对我的有效逮捕令。更不用说 英仙座联盟 和，卢德保佑，那些左径分子了。""

""她抓住了我的把柄，"" Coureuse 说道。

她再次深呼吸，然后又重新盯着全息显示屏。",gaATG_askSCJanusPrototype3:继续,
gaATGaskSCJanusPrototype3,DialogOptionSelected,$option == gaATG_askSCJanusPrototype3,,"""如果我完全确定这个原型装置是个，是个，是个死亡陷阱，或者是什么类似的东西的话，我是不会把它交给你的。我只能说这么多了。""

她犹豫着要不要切断通讯链接。""最后，呃，祝你好运？""",cutCommLink:切断通讯链接,
"# gaATG talk to Coureuse more, and get blocked",,,,,,
gaATGtalkToCoureuseBlocked,PickGreeting,"$id == coureuse score:1000
$askedAboutJanusPrototype
$global.gaATG_useJanusPrototype score:1000",,"通讯请求只是显示等待回复。'等待回复'了一分钟多后，才终于变成了'请求被拒绝'。

要么 Coureuse 没心情和你讲话，要么就是有人不想让她讲话。",cutCommLink:切断通讯链接,
,,,"AddTextSmall ""Received Janus prototype"" highlight
$global.gaATG_useJanusPrototype = true
Call $global.gaATG_ref updateStage",,,
# use the  Janus prototype ,,,,,,
gaATGgateUseOptJanus,PopulateGateOptions,"$gateScanned
$global.gaATG_useJanusPrototype
!$gateExploded 
#$global.playerCanUseGates",,,"1:gaATC_useJanusPrototype:对星门使用""双面神""原型",
gaATGgateJanusNeedScan,OpenInteractionDialog,"$tag:gate
$global.canScanGates
!$global.gatesActive
!$gateScanned
$global.gaATG_useJanusPrototype","ShowDefaultVisual
FireAll PopulateGateOptions","这处由坚固材料所制成，并沉寂已久的环状星门，是人之领最具代表性的遗迹之一。

你激活了面前的命令界面，找到 ""双面神"" 设备原型机的控制面板。一段不易察觉的卡顿后，面板上出现了一则警告消息。

[未知星门特征，需要扫描]

星门就在那里等着，冰冷得好像一座坟墓。",,
gaATGgateJanusUseRouter,DialogOptionSelected,$option == gaATC_useJanusPrototype,FireBest UseJanusPrototypeResult,,,
gaATGgateJanusUseInhabited,UseJanusPrototypeResult,"#$player.locTag:theme_core_populated
GateCMD isPopulated","ShowDefaultVisual
FireAll PopulateGateOptions","你屏住呼吸，按了下去。什么也没发生。你看了看命令界面上的警告。

功能已中断：检测到大量星系内超通讯信号，星系内存在人口中心",,
gaATGgateJanusUseResult,UseJanusPrototypeResult,"#!$player.locTag:theme_core_populated
!GateCMD isPopulated","GateCMD explode
$gateExploded = true 0
FireAll PopulateGateOptions
$global.gaATG_firstJanusResults = true
unset $global.gaATG_useJanusPrototype
Call $global.gaATG_ref updateStage","你立刻意识到，事情好像不对劲。超空间流形显示器被点亮，上面满是色彩鲜艳的，棱角分明的螺纹状和锯齿状图案。每种颜色原本对应着特定参数范围，这意味着舰船传感器传回的参数已经超越了任何预期规模。你听到一阵刺耳的声音 —— 奇怪，那是超空间风暴警告，可你的舰队分明是在正常空间。
还不止这些。

只存在于你脑海中的某个地方回响，听上去仿佛是痛苦的哀号。

你的传感器技师大喊，""超波的波阵面接近！""",,
,,,,,,
# gaATG attempt to use jump-point in disrupted system?,,,,,,"# No, I think we're good here. TJ is raised via jump-point code. -dgb"
,,,,,,
# gaATG return after failed Janus test,,,,,,
gaATGreturnAfterJanusFail,OpenInteractionDialog,"$id == station_galatia_academy
$global.gaATG_firstJanusResults score:1000
!$global.gaATG_getMissionFromCoureuse","BeginConversation baird false true
ShowSecondPerson coureuse","空间站通讯系统立马就连接到了院长办公室，导航官把通讯转接给你的命令界面。她在等着你。

""告诉我发生什么了。"" Baird 的语调和真空一样冷。Coureuse 也已经在通讯中了，她的脸看上去比平时苍白许多。

你有种感觉，院长肯定早就知道会发生什么了。","gaATG_returnAfterJanusFail2a:""发生了点事故。""
gaATG_returnAfterJanusFail2b:""老子还想问你呢！我差点就被那玩意干死了！""
gaATG_returnAfterJanusFail2c:""我还经历过更糟糕的场面。还有备用计划吗？""",
gaATGreturnAfterJanusFail2a,DialogOptionSelected,$option == gaATG_returnAfterJanusFail2a,"$option = gaATG_returnAfterJanusFail3 0
FireBest DialogOptionSelected","""是，一点事故。"" Baird 轻蔑地哼了一声。""原型机失败了。可以说是灾难性的失败。不过无论怎样，一次失败的尝试也是有用的数据... 我们可以利用它纠正我们的错误。""",,
gaATGreturnAfterJanusFail2b,DialogOptionSelected,$option == gaATG_returnAfterJanusFail2b,"$option = gaATG_returnAfterJanusFail3 0
FireBest DialogOptionSelected","""但你还活着。你总是能死里逃生，舰长，这就是为什么你是这项工作的最佳人选。另外，"" 她过于随便地说，""谱写历史本来就是个高危职业。而你选择了这个职业。""",,
gaATGreturnAfterJanusFail2c,DialogOptionSelected,$option == gaATG_returnAfterJanusFail2c,"$option = gaATG_returnAfterJanusFail3 0
FireBest DialogOptionSelected","Baird 眯起眼。""备用计划就是，我们用你获得的数据重新校准我们的设备。然后我们再试一次。""

Coureuse 想说什么，但又忍住了。他看起来很不自在。",,
gaATGreturnAfterJanusFail3,DialogOptionSelected,$option == gaATG_returnAfterJanusFail3,,"Baird 转向 Coureuse，""院士，原型机的下一次迭代什么时候能完成？""",gaATG_returnAfterJanusFail4:继续,
gaATGreturnAfterJanusFail4,DialogOptionSelected,$option == gaATG_returnAfterJanusFail4,,"""我没法-"" 她开口，""我们需要更多时间。""

""院士-"" Baird 用警告的语气说。

Coureuse 打断了她，""我是个理论家，不是工程师！我们要干的活可不单单是什么把两根管子接在一起，也不是，也不是把无重力板材对齐。我们的工作可以说是前所未见的，但我们的工程过程实在是太不成熟了。我们只是普通科学家，但我们的任务相当于是在教学工坊里徒手造出一台超空间驱动引擎！我们不仅设施不齐全，项目也完全超出了我们的专业范畴！""

Baird 显然在试图让自己平静下来，但在她镇定的外表之下，有些东西正在沸腾。",gaATG_returnAfterJanusFail5:继续,
gaATGreturnAfterJanusFail5,DialogOptionSelected,$option == gaATG_returnAfterJanusFail5,,"""我希望你明白，"" 院长说道，""我现在正把多少个 霸主 部门挡在门外？他们现在已经等不及想给 Galatia学院来一次大清洗了。我再说一遍，我现在仅有的支持就是 '巢区恶霸' Baikal Daud 的好意。但就连这个，也只是看在这个项目或许对整个星域影响深远的份上。但如果搞砸了，那我们这些幸运儿就只能在 Coatl 地心深处的某座地牢里度过余生了。""

""我很抱歉你遇上了各种问题，"" 她不带一丝歉意地说，""但环境如此，我也无能为力。""",gaATG_returnAfterJanusFail6:继续,
gaATGreturnAfterJanusFail6,DialogOptionSelected,$option == gaATG_returnAfterJanusFail6,,"""所以，Scylla，请你务必慢慢来，"" Baird 以冷冰冰的讽刺结束道。

Coureuse 抬起头，好像想说些什么。

""还，有，"" Baird 一字一句，""什，么，事。""

""我需要Elissa Zal，"" Coureuse 小声说。",gaATG_returnAfterJanusFail6b:继续,
gaATGreturnAfterJanusFail6b,DialogOptionSelected,$option == gaATG_returnAfterJanusFail6b,,"""谁。"" Baird 已经没有了听借口的耐心。

""我的一个... 朋友。是个工程师。我认识的摆弄硬件最厉害的人。不过她，呃，遇上了点麻烦事。说来话长，我是在 Westernesse 上认识她的，然后-""",gaATG_returnAfterJanusFail7:继续,
gaATGreturnAfterJanusFail7,DialogOptionSelected,$option == gaATG_returnAfterJanusFail7,,"Baird 打断了背景故事，"" $playerName 舰长。如果 Coureuse 觉得她的'朋友'会有帮助，那就把她找来。""

""用尽一切手段，"" 她说。""暗杀，贿赂，敲诈，随便你怎么样。但是机灵点，别闹出太大动静。如果我们在你找到这位 Elissa Zal 之前能造出一台新的原型设备，我们会找你来测试。否则就继续找她。不用跟我汇报任务细节了，我根本不想知道。""",gaATG_returnAfterJanusFail8:继续,
gaATGreturnAfterJanusFail8,DialogOptionSelected,$option == gaATG_returnAfterJanusFail8,"unset $global.gaATG_firstJanusResults
$global.gaATG_getMissionFromCoureuse = true
Call $global.gaATG_ref updateStage","""Scylla Coureuse 院士。"" 院长的目光像脉冲星的光束一样烧灼着。

""在你做出一台新的 '双面神'装置 原型机前，我不想听到哪怕一句无意义的抱怨。$playerName 舰长会代你解决这堆破事。""

""现在，"" 院长收尾道，""我得去和某位非常棘手的霸主审查员见一面，而我们还都得假装对刚才发生的小'事故'毫不知情。现在你俩给我滚出通讯频道。""

通讯链接被终止了。",cutCommLink:切断通讯链接,
,,,,,,
# GAATG get mission from Coureuse,,,,,,
gaATGzalMissionStart,PickGreeting,"$id == coureuse score:1000
$global.gaATG_getMissionFromCoureuse score:1000
Call $global.gaATG_ref updateData",BeginConversation coureuse true true,"Coureuse 的身影出现在了通讯屏幕上。""呃，$playerName 舰长，你好。""

她做了个深呼吸。""谢谢你来找我。我很抱歉... 对于发生的一切，Baird 院长，失败的实验，我还不确定这台设备是否绝对安全就把它交给了你，我真不该那么做的。""","gaATG_zalMissionStart1:""我能理解，Baird确实有些武断。""
gaATG_zalMissionStart2:""我成功逃脱了。我总能死里逃生。""
gaATG_zalMissionStart3:""你说得倒轻松 —— 我可是差点就没命了！""
gaATG_zalMissionStart4:""是，你欠我一次。""
gaATG_zalMissionStart5:""我知道。""",
gaATGzalMissionStart1,DialogOptionSelected,$option == gaATG_zalMissionStart1,"$option = gaATG_zalMissionStart6 0
FireBest DialogOptionSelected","""是啊，也可以那么说。"" 她说着叹了口气。",,
gaATGzalMissionStart2,DialogOptionSelected,$option == gaATG_zalMissionStart2,"$option = gaATG_zalMissionStart6 0
FireBest DialogOptionSelected","""是，你确实逃出来了。但我不该这么大意的。""",,
gaATGzalMissionStart3,DialogOptionSelected,$option == gaATG_zalMissionStart3,"$option = gaATG_zalMissionStart6 0
FireBest DialogOptionSelected","""这事不会再有下一次了，"" 她诚恳地说。""我向你保证。""",,
gaATGzalMissionStart4,DialogOptionSelected,$option == gaATG_zalMissionStart4,"$option = gaATG_zalMissionStart6 0
FireBest DialogOptionSelected","""我 —— 我想算是吧，舰长。也不能只怪院长。是我自己选择听从她的命令的。""",,
gaATGzalMissionStart5,DialogOptionSelected,$option == gaATG_zalMissionStart5,"$option = gaATG_zalMissionStart6 0
FireBest DialogOptionSelected","""好吧，"" 她略显尴尬地说。",,
gaATGzalMissionStart6,DialogOptionSelected,$option == gaATG_zalMissionStart6,,"""嗯..."" Coureuse 掏了摇头，又深呼吸了一次。""关于找到 Elissa Zal。我觉得我们需要和 Gargoyle 谈谈。让我看看。"" 她点了点数据平板。",gaATG_zalMissionStart7:继续,
gaATGzalMissionStart7,DialogOptionSelected,$option == gaATG_zalMissionStart7,ShowSecondPerson gargoyle,"屏幕一闪，Gargoyle 出现了。""Scylla，我的好姐妹！你刚才哪去了？这群书呆子现在不让我进实验室了，所以我趁着他们换班的时候溜进去了。你那些聪明绝顶但缺乏时尚意识的朋友们告诉我，你在开一个什么很重要的会，所以我就想，连我都不邀请去参加的会议，算什么重要会议？所以我只好去问 Alviss 到底是怎么了，你能想到吗？你也知道他那个人，结结巴巴的，还得努力不撒谎，还得注意不说那个老巫婆的坏话，还得-""

这位黑客停了停，应该是注意到了 Coureuse 的神态 —— 当然还有你的神态。""噢！一定是跟实验和大爆炸有关，我猜对了吗？B 女王对这事一定很不高兴。""","gaATG_zalMissionStart8:""不，不完全是。""",
gaATGzalMissionStart8,DialogOptionSelected,$option == gaATG_zalMissionStart8,,"""不，"" Coureuse说。""呃。我是说，是的。她当然不开心。但现在我们的首要目标是找到 Elissa-""

""-Zal?"" Gargoyle 打断道，她看起来饶有兴趣。

""-Zal-是的。你认识她？"" Coureuse 不解道。",gaATG_zalMissionStart9:继续,
gaATGzalMissionStart9,DialogOptionSelected,$option == gaATG_zalMissionStart9,FireAll GAATGzalMissionStartHub,"""哦，那可不。你继续吧，不好意思打断了你的故事，"" Gargoyle 大度地说，""接着说，我可不想剧透。""

""呃，"" Coureuse 恢复了镇定，""好吧，嗯，我其实... 和 Elissa 断断续续地有些联系。也许，呃，舰长也知道一些。问题是 Elissa，嗯，现在有点类似 Kanta 的阶下囚。""

Gargoyle 听了这一事实，热切的点了点头。",,
gaATGzalMissionStartHub1,GAATGzalMissionStartHub,!$sorta_prisoner,,,"gaATG_zalMissionHubA:""你说的'类似阶下囚'是什么意思""",
gaATGzalMissionStartHub2,GAATGzalMissionStartHub,!$kanta,,,"gaATG_zalMissionHubB:""Kanta? 你是指那个海盗军阀 Kanta?""",
gaATGzalMissionStartHub3,GAATGzalMissionStartHub,!$gargoyle,,,"gaATG_zalMissionHubC:""Gargoyle，你是不是早就知道发生什么事了。""",
gaATGzalMissionStartHub3b,GAATGzalMissionStartHub,"$gargoyle
!$another",,,"gaATG_zalMissionHubC2:""什么叫 '另一次' Zal方案？""",
gaATGzalMissionStartHub4,GAATGzalMissionStartHub,$didone,,,"gaATG_zalMissionHubD:""那我们怎么把 Zal 救出来？""",
gaATGzalMissionHubA,DialogOptionSelected,$option == gaATG_zalMissionHubA,"$sorta_prisoner = true 0
$didone = true 0
FireAll GAATGzalMissionStartHub","""嗯，她被允许偶尔和外界进行交流。这算是优待？但我猜应该是我们在其中有某种 ... 约定吧。不过这些都要经过 Kanta 的手下，然后再通过欠她人情的某个海盗送出来。所以当 Elissa 说 '把这些设备丢到这个轨道上'的时候，只要 Kanta 在背后点头答应，这事情就算成了。""

""Elissa 可以背着 Kanta 的人偷运些东西出来。毕竟他们根本搞不清楚她的工作，"" Coureuse 说到这有些自豪地笑了，""但这是有风险的。而且最近这风险越来越高。毕竟 Kanta 有些，呃，"" 她摆动着双手，想找一个恰当的形容方式。""有些反应堆侧漏？""",,
gaATGzalMissionHubB,DialogOptionSelected,$option == gaATG_zalMissionHubB,"$kanta = true 0
$didone = true 0
FireAll GAATGzalMissionStartHub","""对 —— 是啊，就是你想的那位，老巢在 Magec 星系的。这也是我不想提到 Elissa 的事情的原因之一。Elissa 让我 ... 倒不是当作秘密，但是要万分小心。Kanta 在很多地方都有眼线。你也知道的，敲诈、行贿、勒索。Kanta 家族的人会利用任何她们能接触到的人，所以你永远都不知道该相信谁。""",,
