id,trigger,conditions,script,text,options,notes
gaATGhegFleetStory1,DialogOptionSelected,$option == gaATG_hegFleetStory1,,"""是吗，公民? "" 你感觉{$rank}$personLastName}似乎正欲切断通讯链接。","gaATG_hegFleetStory2:""我知道关于星门扫描的事情.""",
gaATGhegFleetStory2,DialogOptionSelected,$option == gaATG_hegFleetStory2,,"{$HeOrShe} 眨了眨眼。""我无法证实或否认你对于这项机密任务之性质的猜测。""","gaATG_hegFleetStory3:解释说你也在扫描星门
cutCommLink:""没事了. 好好努力.""",
gaATGhegFleetStory3,DialogOptionSelected,$option == gaATG_hegFleetStory3,"SetStoryOption gaATG_hegFleetStory4 general ""说服了霸主舰队让你为对方进行扫描""","你概括地讲述了自Tomas Kallichore那次失败的试验以来，对星门进行的研究的故事。为了方便，你省略了自己在其中的戏份。你从速子科技的秘密研究项目讲起，一直说到至高霸主默许Galatia学院重启这一项目。

这位霸主 {$rank}的表情凝固了，你能感受到对方在用纯粹的意志力掩饰着什么。

""真是有趣的故事，舰长。"" {$HeOrShe} 快速地眨了眨眼，""可是你讲这个故事的用意是什么呢?""","gaATG_hegFleetStory4:""你的扫描没用. 但是我的有用. 让我进行扫描, 我会把数据发给你.""
gaATG_hegFleetDialogHubReturn:""其实没什么,我们谈点别的吧.""",
gaATGhegFleetStory4,DialogOptionSelected,$option == gaATG_hegFleetStory4,,"一段很长的停顿。""的确有这么一条规定，允许我们临时将霸主海军以外的舰队作为辅助力量整合进某次行动中。前提是没有别的方式能达成我们的战略目标。""

又是一段停顿。""至高霸主Baikal Daud在Chicomoztoc被围困时，把军械库开放给了平民舰队。"" 对方的声音更低了，""还有Rao在Ratatosk的古怪战术...""

这位霸主 {$rank} 挤了挤眼，然后看向你，好像已经下定了决心。""舰长，我正式授权你成为这次行动的辅助人员。""","gaATG_hegFleetStory5:""辅助人员? 嗯, 没问题.""",
gaATGhegFleetStory5,DialogOptionSelected,$option == gaATG_hegFleetStory5,,"""常规部队会后撤到安全距离，然后我会命令你扫描这座星门。扫描完成后，你要把数据传输至我的旗舰。""

{$HeOrShe} 挺直了身板，""理解我的命令了吗，{$playerName} 舰长?""","gaATG_hegFleetStory6:""我立刻去做.""",
gaATGhegFleetStory6,DialogOptionSelected,$option == gaATG_hegFleetStory6,"$youDoTheScan = true
AdjustRepActivePerson COOPERATIVE 10
MakeOtherFleetGoAway true
Call $global.gaATG_ref clearedHegemonyGateSendScans","""那么任务正式开始。请吧，舰长。"" 这位霸主 {$rank} 微笑着说道，随后切断了通讯。",cutCommLink:切断通讯链接,
gaATGhegFleetDefeated,GAATGhegGateScanFleetDefeated,,"# call an action in GAAtTheGates to clear the gate, I suppose.
Call $global.gaATG_ref clearedHegemonyGate",,,
gaATGhegFleetScanTransmit,PopulateGateOptions,"$gateScanned
$GAATGhegSendScan","$option = gaATG_hegFleetScanTransmit2 0
FireBest DialogOptionSelected",,,# I hope this works. -dgb
gaATGhegFleetScanTransmit2,DialogOptionSelected,$option == gaATG_hegFleetScanTransmit2,,,gaATG_hegFleetScanTransmit3:继续,
gaATGhegFleetScanTransmit3,DialogOptionSelected,$option == gaATG_hegFleetScanTransmit3,"Call $global.gaATG_ref sentHegemonyScan
AddTextSmall ""已将扫描数据传输给霸主舰队"" highlight
unset $GAATGhegSendScan
FireAll PopulateGateOptions","扫描完成后,你命令你的通讯官将一份数据副本传送给附近的霸主舰队。

霸主手上只有这一份数据，他们几乎不可能在星门研究方面追上Galatia学院的进度。当然，也不太可能追上速子科技。",,
,,,,,,
# gaATG Tri-Tachyon scan fleet,,,,,,
gaATGttScanGate,OpenInteractionDialog,"$tag:gate
$GAATGttScanGate score:1000
$global.canScanGates
!$gateScanned
$global.gaATG_inProgress",,"这处由坚固材料所制成，并沉寂已久的环状星门，是人之领最具代表性的遗迹之一。

你的传感器操作官让你注意。""舰长，我们受到了来自附近的那支速子科技舰队的某种超波干扰。如果他们还在那里做... 不知道在做什么的的话，我们的扫描器就无法锁定目标。""",100:defaultLeave:离开,
gaATGttScanFleet,BeginFleetEncounter,"!$encounteredAlready
$gaATG_ttScanFleet score:1000","$encounteredAlready = true
FleetDesc
HailPlayer","在你打开通讯器之前，your sensors officer 引起了你的注意，并把他的显示器连接到你的显示器上。""舰长，注意他们调制驱动力场的方式。他们一定也有他们自己的星门扫描设备。或许速度不如我们的快，但原理都差不多。"" 

看来，速子科技也有一个差不多的星门研究计划。",,
gaATGttScanFleetOpenComm,OpenCommLink,$entity.gaATG_ttScanFleet score:1000,FireAll GAATGttScanFleetHubOptions,"""你好，舰长，"" 这位速子科技 {$post} 说道。""我们只是在做合法的生意。如果你不介意的话，请将你的驱动力场调到最小，谢谢。""",,
gaATGttScanFleetHub,DialogOptionSelected,$option == gaATG_ttScanFleetHub,FireAll GAATGttScanFleetHubOptions,,,
gaATGttScanFleetHub1,GAATGttScanFleetHubOptions,!$asked1,,,"gaATG_ttScanFleet1:""请将你的舰队远离星门.""",
gaATGttScanFleetHub2,GAATGttScanFleetHubOptions,!$madeBribeOffer,,,"gaATG_ttScanFleet2:""速子科技的舰队在这里做什么?""",
gaATGttScanFleetHub3,GAATGttScanFleetHubOptions,,,,"gaATG_ttScanFleet3:""离星门远一点, 不然我就要开火了.""",
gaATGttScanFleetHub4,GAATGttScanFleetHubOptions,$madeBribeOffer,,,"gaATG_ttScanFleet4:""我想谈谈关于购买数据的事情 ...""",
gaATGttScanFleetHub5,GAATGttScanFleetHubOptions,,,,"cutCommLink:""其实我正要走呢.""",
gaATGttScanFleet1,DialogOptionSelected,$option == gaATG_ttScanFleet1,"$asked1 = true 0
FireAll GAATGttScanFleetHubOptions","$personLastName 惊讶而不失礼貌地看向你。""很抱歉，"" {$heOrShe} 的语气里并不带一丝歉意，""但我们必须拒绝你的请求。我们正处理速子科技事务，而我正想请你将舰队远离星门。""

{$HeOrShe} 抱起双臂，等待你的回应。",,
gaATGttScanFleet2,DialogOptionSelected,$option == gaATG_ttScanFleet2,,"""速子科技的事务，"" {$heOrShe} 说道。""例行检查。你应该对速子科技专有的星图业务，也就是TriStar智能导航套装，有所了解吧? 对我们来说，为客户提供最新的潜在的航行危害数据，是非常重要的。""

""现在，我们希望你能和星门保持距离，因为，嗯，你的驱动力场对我们的传感器套件造成了干扰。""","gaATG_ttScanFleet21:""你这扫描是不是有点太仔细了? 这座星门都已经沉睡了200多年了.""
gaATG_ttScanFleet2end:""安全第一, 我总是这样说. 祝你们调查顺利.""",
gaATGttScanFleet21,DialogOptionSelected,$option == gaATG_ttScanFleet21,,"""那是自然，"" {$heOrShe} 躲闪着话题。""我们，啊，必须确保数据准确无误。我们的客户要求可不低。""","gaATG_ttScanFleet22:""我很难不怀疑这次调查的性质.""
gaATG_ttScanFleet2end:""安全第一, 我总是这样说. 祝你们调查顺利.""",
gaATGttScanFleet22,DialogOptionSelected,$option == gaATG_ttScanFleet22,,"这位速子科技 {$rank} 看上去好像 {$heOrShe} 正在磨 {$hisOrHer} 一口完美的牙齿。

""我已经告诉了你我们的目的，时间就是金钱。舰长，你到底想要什么?""","gaATG_ttScanFleet23:""或许我可以掏钱买一份你们 '非常仔细' 的调查结果.""
gaATG_ttScanFleet2end:""抱歉, 我只是想确认一下. 祝你们调查顺利.""",
gaATGttScanFleet23,DialogOptionSelected,"$option == gaATG_ttScanFleet23
Call $global.gaATG_ref updateData","$madeBribeOffer = true
Highlight $gaATG_ttScanCost
DoCanAffordCheck $gaATG_ttScanCost gaATG_ttScanFleet2accept false","{$HeOrShe} 盯着你看了一会，好像脑海里在计算着什么，然后在 {$hisOrHer} 控制台上点了一下。也许是把通讯记录器关掉了? 

""我们可以做笔交易。忘了什么TriStar导航套装吧。我直接把数据发给你，你直接把款付给我。"" {$HeOrShe} 的笑容里透露着毫不掩饰的贪婪。""那就 {$gaATG_ttScanCost} 星币吧。成交?""","gaATG_ttScanFleet2accept:接受
gaATG_ttScanFleet2decline:拒绝",
gaATGttScanFleet2end,DialogOptionSelected,$option == gaATG_ttScanFleet2end,FireAll GAATGttScanFleetHubOptions,"""谢谢，"" {$heOrShe} 平淡地说。",,
gaATGttScanFleet2accept,DialogOptionSelected,$option == gaATG_ttScanFleet2accept,"RemoveCommodity credits $gaATG_ttScanCost
AdjustRepActivePerson COOPERATIVE 10
AddTextSmall ""收到了星门扫描数据"" highlight
$global.numGatesScanned++
Call $global.gaATG_ref boughtTTscan
FireBest GAATGBoughtTTFinalScan
unset $entity.gaATG_ttScanFleet
$entity.ignorePlayerCommRequests = true
MakeOtherFleetGoAway true
ShowDefaultVisual
EndConversation NO_CONTINUE","$personLastName 以极高的客户服务质量进行了数据传输。

""跟你做生意很愉快，舰长，"" {$heOrShe} 说完便切断了通讯。",,
gaATGttScanFleet2ScanSix,GAATGBoughtTTFinalScan,"Call $global.gaATG_ref updateData
$global.numGatesScanned == 6","$global.gaATG_scannedSixGates = true
Call $global.gaATG_ref updateStage",,,
gaATGttScanFleet2decline,DialogOptionSelected,$option == gaATG_ttScanFleet2decline,FireAll GAATGttScanFleetHubOptions,"$personLastName 耸了耸肩，""一口价。如果你稍后改变了想法，我们的交易依然成立。""",,
gaATGttScanFleet3,DialogOptionSelected,$option == gaATG_ttScanFleet3,FireBest GAATGttScanFleetStrengthCheck,,,
gaATGttScanFleet3strong,GAATGttScanFleetStrengthCheck,$entity.relativeStrength > 0,AdjustRepActivePerson INHOSPITABLE -10,"这位速子科技 {$post} 盯着你看了一会，好像脑海里在计算着什么。你能感受到 {$hisOrHer} 那张看似冷漠的脸背后散发出的冰冷的愤怒。

{$HeOrShe} 转向 {$hisOrHer} 舰桥成员，冷静地说道，""战术部，进入橙色战备。""

{$heOrShe} 看向你，下了 {$hisOrHer} 挑战书，""如果你想采取什么行动，最好快点。我们这边已经准备好了。""","gaATG_ttScanFleet3attack:攻击
gaATG_ttScanFleet3backDown:撤退",
gaATGttScanFleet3attack,DialogOptionSelected,$option == gaATG_ttScanFleet3attack,"MakeOtherFleetHostile true
MakeOtherFleetAggressive true","这位速子科技 {$post} 注意到你的舰队在给武器充能，点了点头。

""本来不用闹得这么麻烦的，舰长，"" {$heOrShe} 说，""但我们会用你的方式来解决。""

屏幕一闪，通讯链接被切断了。",cutCommLink:切断通讯链接,
gaATGttScanFleet3backDown,DialogOptionSelected,$option == gaATG_ttScanFleet3backDown,,"""我想也是，"" 这位速子科技 {$post} 说道。""去找你自己的星门吧，舰长。""

屏幕一闪，通讯链接被切断了。",cutCommLink:切断通讯链接,
gaATGttScanFleet3weak,GAATGttScanFleetStrengthCheck,$entity.relativeStrength <= 0,"AdjustRepActivePerson INHOSPITABLE -10
AdjustRep $personFaction.id INHOSPITABLE -2","这位速子科技 {$post} 盯着你看了一会，好像脑海里在计算着什么。你能感受到 {$hisOrHer} 那张看似冷漠的脸背后散发出的冰冷的愤怒。

""导航部，设定航线，离开这里。"" {$heOrShe} 转向 {$hisOrHer} 舰桥成员，冷静地说道。""我们需要保护公司资产免遭抢劫。""

{$HeOrShe} 转过身来看着你，""我不会忘掉这件事的，舰长。速子科技公司也不会。""

屏幕一闪，通讯链接被切断了。",cutCommLink:切断通讯链接,
,,,,,,
gaATGttScanFleet4,DialogOptionSelected,$option == gaATG_ttScanFleet4,"Highlight $gaATG_ttScanCost
DoCanAffordCheck $gaATG_ttScanCost gaATG_ttScanFleet2accept false","""我直接把数据发给你，你直接把款付给我。"" {$HeOrShe} 的笑容里透露着毫不掩饰的贪婪。
""那就收你 {$gaATG_ttScanCost} 星币吧。成交?""","gaATG_ttScanFleet2accept:接受
gaATG_ttScanFleet2decline:拒绝",
,,,,,,
# gaATG Luddic sect vigil,,,,,,
gaATGluddicScanGate,OpenInteractionDialog,"$tag:gate
$GAATGluddicScanGate score:1000
$global.canScanGates
!$gateScanned
$global.gaATG_inProgress",,"这处由坚固材料所制成，并沉寂已久的环状星门，是人之领最具代表性的遗迹之一。

你在你的命令面板上查询星门扫描仪器的状态。目标搜寻器在试图锁定星门中心的异常点。放弃，重试，失败? 它以醒目的琥珀色大字询问道。

""舰长，星门边上有一队平民舰队，"" your sensors officer 摇着头说。""干扰太强了。""",100:defaultLeave:离开,
gaATGluddicScanFleet,BeginFleetEncounter,"$gaATG_luddicScanFleet score:1000
!$encounteredAlready","$encounteredAlready = true
FleetDesc
HailPlayer","卢德舰队里的某人注意到了你，并发送了打招呼的信号。

在你做出回答前，your sensors officer 提醒你注意。""这支卢德舰队的船体状况大都很糟糕。他们的超空间引擎即使在低功率模式下，也造成了不小的干扰。就是他们在妨碍我们扫描星门。""",,
gaATGluddicScanHubOptionsA,OpenCommLink,"!$madeThreat
$entity.gaATG_luddicScanFleet score:1000",FireAll GAATGluddicScanHub,"""祝福你，太空旅者，"" 这位卢德 {$rank} 说道。""你是来参加我们的神圣守夜活动的吗? 我们这里还有空位呢。如果你愿意分享，那么我们也一样。""",,
gaATGluddicScanHubOptionsB,OpenCommLink,"$madeThreat
$entity.gaATG_luddicScanFleet score:1000",FireAll GAATGluddicScanHub,"""哦，"" 这位卢德 {$rank} 说道，""又是你。请你尊重我们在此建立的神圣的平和。我们接纳所有人，而我们没有什么值得掠夺的东西。""",,
gaATGluddicScanHubOptionsC,OpenCommLink,"!$entity.resumedVigil
$entity.gaATG_luddicScanFleet score:1000",FireAll GAATGluddicScanHub,"""祝福你，{$playerName}! 愿卢德之光永远指引你。多亏了你的帮助，我们得以继续进行神圣守夜。""

""我相信先知归来的那一天很快就会到来，"" {$heOrShe} 开朗地笑着说。",,
gaATGluddicScanHubReturn,DialogOptionSelected,$option == gaATG_luddicScanHubReturn,FireAll GAATGluddicScanHub,,,
gaATGluddicScanHub1,GAATGluddicScanHub,!$did1,,,"gaATG_luddicScan1:""你说的 '神圣守夜' 是什么意思?""",
gaATGluddicScanHub2,GAATGluddicScanHub,"!$did2
!$entity.resumedVigil",,,"gaATG_luddicScan2:""我需要你的舰队远离星门.""",
gaATGluddicScanHub21,GAATGluddicScanHub,"$did2
!$did21
!$entity.resumedVigil",,,"gaATG_luddicScan21:""等我扫描完星门, 你可以马上返回.""",
gaATGluddicScanHub22,GAATGluddicScanHub,"$did21
!$did22
!$entity.resumedVigil",,,"gaATG_luddicScan22:""或许一些慈善捐赠能帮到你们?""",
gaATGluddicScanHub23,GAATGluddicScanHub,"$did22
!$entity.resumedVigil",,,"gaATG_luddicScan23:""这不可能. 好好享受你们的 '守夜' 吧.""",
gaATGluddicScanHub3,GAATGluddicScanHub,"$faction.relValue >= 0.5
$player.supplies >= 25
!$madeThreat
!$entity.resumedVigil",,,"gaATG_luddicScan3:""作为卢德信仰的忠仆, 我有一个提议.""",
gaATGluddicScanHub4,GAATGluddicScanHub,"$faction.relValue < 0.5
$player.supplies >= 25
!$madeThreat
!$entity.resumedVigil",,,"gaATG_luddicScan4:""作为, 呃, 卢德信仰的仆人, 我有一个提议.""",
gaATGluddicScanHub5,GAATGluddicScanHub,!$entity.resumedVigil,,,"gaATG_luddicScan5:""离星门远点, 不然我就开火了.""",
gaATGluddicScanHubLeave,GAATGluddicScanHub,,,,cutCommLink:切断通讯链接,
gaATGluddicScan1,DialogOptionSelected,$option == gaATG_luddicScan1,$did1 = true 0,"""你从没听说过? 我一定是受了祂的祝福才有幸把这美好的预言传达给你!"" 

""我们在等待卢德的归来! 我们的精神领袖，受祝姐妹Fear-not，宇宙元气赐予了她一次未卜先知的机会。在为全人类的灵魂而斗争了许多年后，卢德将结束祂超凡脱俗的流放，回到我们所在的这个地方。""

""我们的心中充满了快乐，我们口中的赞美诗呼之欲出。你不想加入我们吗?""","gaATG_luddicScan11:""谢谢你, 但是我, 呃, 还有些世俗的事务要处理.""
gaATG_luddicScan12:""我看不必了.""
gaATG_luddicScan13:""这听起来完全是浪费时间.""",
gaATGluddicScan11,DialogOptionSelected,$option == gaATG_luddicScan11,FireAll GAATGluddicScanHub,"{$HeOrShe} 理解地点了点头。""即便如此，舰长，卢德保佑的道路永远都在我们面前。也许你会惊奇地发现，你一直以来都在和卢德并肩而行。""",,
gaATGluddicScan12,DialogOptionSelected,$option == gaATG_luddicScan12,FireAll GAATGluddicScanHub,"{$HeOrShe} 点头以示接受，说道 ""或许以后你就会理解了。""",,
gaATGluddicScan13,DialogOptionSelected,$option == gaATG_luddicScan13,FireAll GAATGluddicScanHub,"{$HeOrShe} 理解地点了点头，说道 ""看看你的内心，孩子。总有一天你会明白的。""",,
gaATGluddicScan2,DialogOptionSelected,$option == gaATG_luddicScan2,"$did2 = true 0
FireAll GAATGluddicScanHub","{$HeOrShe} 摇了摇头，虔诚地笑了笑，并解释道，""我们在维持神圣的守夜。我们无法简单地... 离开。我们的奉献只求这唯一的回报，那就是神圣的卢德能回到我们身边，为我们指引前路。""

""所以，我们绝对不可能放弃，"" 只是抱有这种想法似乎都让这位卢德 {$rank} 感到不安，""回归的先知!""",,
gaATGluddicScan21,DialogOptionSelected,$option == gaATG_luddicScan21,"$did21 = true 0
FireAll GAATGluddicScanHub","""奉献不像数据板，我们没法按下暂停键，"" {$heOrShe} 说道，察觉到你对于精神方面的知识匮乏，{$heOrShe} 语气中带着祭司般的忧虑，以及无限的耐心。

""事情不是你想的那样。你的要求是不可能实现的。""",,
gaATGluddicScan22,DialogOptionSelected,$option == gaATG_luddicScan22,"$did22 = true 0
FireAll GAATGluddicScanHub","{$HeOrShe} 伤心地摇了摇头。""奉献是不能被买卖的。另外，我们也不需要什么星币。回归的先知会极大地满足我们的精神需求，那场面几乎是无法想象的。在卢德保佑的道路上，信徒们是没有贫富之分别的。""",,
gaATGluddicScan23,DialogOptionSelected,$option == gaATG_luddicScan23,"ShowDefaultVisual
EndConversation NO_CONTINUE","这位卢德 {$rank} 转了转头，说道 ""你误会了，这无关于享受-"" 

你赶在这位被蛊惑的卢德信徒能居高临下地教导你更多之前关闭了通讯。",,
gaATGluddicScan3,DialogOptionSelected,$option == gaATG_luddicScan3,,"你解释道，你为卢德教会以及它的信众做过不少事。你主动要求这位卢德 {$rank} 问问 {$hisOrHer} 身边的人，你确信他们都会同意你所说的。

守夜本来就不可能一直保持下去，你如此解释道，因为首先，就算是信徒，也不可能不休息; 其次，信徒也必须解决物质上的需求。卢德对穷苦人民的水深火热是再熟悉不过了，因为卢德行走在他们的世界里，感受他们的痛苦。但就算整个世界再怎么悲惨，卢德也从未要求这些受压迫的人忽略他们自己的需求。","gaATG_luddicScan41:""你可以在我的旗舰上继续守夜, 与此同时其他人可以在附近进行维修.""",
gaATGluddicScan31,DialogOptionSelected,$option == gaATG_luddicScan31,"SetTextHighlights 50
FireBest GAATGluddicScanSupplyCheck","这位 {$rank} 听着你的话频频点头，说道，""我也承认，我们的舰船都是年久失修了。这会极大地缓解我们的痛苦... 如果你能本着慈善精神捐出50单位的补给。另外就像你说的那样，暂时在你的船上继续我们的守夜，以便你可以前去进行，啊，一些扫描?""

你虔诚地点了点头。这不是为了你个人的荣耀; 完全不是。为疲劳之人提供补给，再进行一次扫描确保其安全。这绝非无理取闹，也绝非不忠诚。

""我接受这个提案，舰长，"" {$heOrShe} 终于说道。","gaATG_luddicScan32:提供50补给, 并开始扫描.
gaATG_luddicScanHubReturn:谈谈其他选择",
gaATGluddicScan4,DialogOptionSelected,$option == gaATG_luddicScan4,,"你解释道，也许，本着慈善精神，你 - 当然也少不了这位卢德 {$rank} 的帮助 - 可以使用你的旗舰上搭载的设备，对这座星门进行一次安全扫描。对星门进行一次净身仪式，你如此提议道。

这次扫描也能给 {$hisOrHer} 的追随者们一次修理舰船的机会，他们的穿看上去都快要散架了。回归的先知一定也不想看到这些人因为船体破裂或维生系统故障而失去生命。","gaATG_luddicScan41:""你可以在我的旗舰上继续守夜, 与此同时其他人可以在附近进行维修.""",
gaATGluddicScan41,DialogOptionSelected,$option == gaATG_luddicScan41,"SetTextHighlights 50
SetStoryOption gaATG_luddicScan32 general ""说服了一群守夜中的卢德信徒让你扫描星门""
FireBest GAATGluddicScanSupplyCheck","{$HeOrShe} 听着你的话频频点头，犹犹豫豫地说道 我也承认，我们的舰船都是年久失修了。这会极大地缓解我们的痛苦... 如果你能本着慈善精神捐出50单位的补给。另外就像你说的那样，暂时在你的船上继续我们的守夜，以便你可以前去进行，啊，一些扫描?""

你虔诚地点了点头。这不是为了你个人的荣耀; 完全不是。为疲劳之人提供补给，再进行一次扫描确保其安全。这绝非无理取闹，也绝非不忠诚。你只需要确保，在这位卢德 {$rank} 眼里，一切看起来都很正常。","gaATG_luddicScan32:提供50补给, 并开始扫描.
gaATG_luddicScanHubReturn:提供50补给, 并开始扫描
",
gaATGluddicScanSupplyCheck,GAATGluddicScanSupplyCheck,$player.supplies < 50,"SetEnabled gaATG_luddicScan32 false
SetTooltip gaATG_luddicScan32  ""你没有足够的补给.""",,,
gaATGluddicScan32,DialogOptionSelected,$option == gaATG_luddicScan32,"Call $global.gaATG_ref luddicGateFleetMoveAway
AdjustRep $personFaction.id COOPERATIVE 5
AddRemoveCommodity supplies -50 true
ShowDefaultVisual
EndConversation","你派出一架穿梭机，带回了这位卢德 {$rank} 和几位顾问。他们登舰后，你邀请他们来到一处观景休息室，以便他们在你行动时继续守夜。你的行动主管协调着补给的交接，甚至还不情愿地允许对方暂借几个货运无人机，以帮助修理几艘状况极其糟糕的舰船。

他们的引擎一个接一个地点亮，驱动流形在附近的超空间介质中泛起涟漪。信徒们的船缓慢从星门附近移开了。",,
gaATGluddicScan5,DialogOptionSelected,$option == gaATG_luddicScan5,$madeThreat = true,"{$hisOrHer} 脸上充满了惊惧，""你真的会做如此可怕的事情?"" {$heOrShe} 感叹道。""这会变成单方面的屠杀。我们只是平民，连武器都没有几门。""","gaATG_luddicScan51:""战术部, 准备武器.""
gaATG_luddicScanHubReturn:""不, 我不会.""",
gaATGluddicScan51,DialogOptionSelected,$option == gaATG_luddicScan51,,"你的战术官犹豫了一下才作出了决定。能量狂怒着涌进电容器，掩藏着炮塔和导弹架的航行用装甲收缩回去，定位雷达，激光雷达，以及各种稀奇古怪的系统注意上限。

这位卢德 {$rank} 脸都白了，对一位下属说了些什么。",gaATG_luddicScan52:继续,
gaATGluddicScan52,DialogOptionSelected,$option == gaATG_luddicScan52,,信徒们的船缓慢移走，只剩下几艘掉队的。空气逐渐变得紧张起来 - 这些船会成为守夜的殉道者吗? 他们是否愿意勇敢面对你的光束，大炮以及导弹，最终献出他们的生命?,gaATG_luddicScan53:等待,
gaATGluddicScan53,DialogOptionSelected,$option == gaATG_luddicScan53,"AdjustRep $personFaction.id VENGEFUL -10
MakeOtherFleetGoAway true
MakeOtherFleetAvoidContact true
Call $global.gaATG_ref clearedLuddicGate","破旧的引擎一个接一个地呼啸着亮起来，终于，最后的掉队者也跟上了守夜者大部队的脚步。

你的舰桥成员们面无表情地等待着下一步命令。",cutCommLink:切断通讯链接,
gaATGluddicFleetDefeated,GAATGluddicScanFleetDefeated,,Call $global.gaATG_ref clearedLuddicGate,,,
,,,,,,
# gaATG Pirates want to extort you,,,,,,
gaATGpirateScanGate,OpenInteractionDialog,"$tag:gate
$GAATGpirateScanGate score:1000
$global.canScanGates
!$gateScanned
$global.gaATG_inProgress",,"这处由坚固材料所制成，并沉寂已久的环状星门，是人之领最具代表性的遗迹之一。

你询问星门扫描仪器的状态，你的传感器操作官只是摇了摇头。他面前的操作面板上满是橙色的警告信息。

""舰长，那支海盗舰队... 他们的驱动泡好像正在蹦迪一样。星门扫描器没法在这么多干扰的情况下锁定目标。""",100:defaultLeave:离开,
gaATGpirateScanFleet,BeginFleetEncounter,"$gaATG_pirateScanFleet score:1000
!$encounteredAlready","$encounteredAlready = true
FleetDesc
HailPlayer",,,
gaATGpirateScanFleetHello,OpenCommLink,"$entity.gaATG_pirateScanFleet score:1000
Call $global.gaATG_ref updateData","$madeBribeOffer = true
Highlight $gaATG_pirateScanCost
DoCanAffordCheck $gaATG_pireateScanCost gaATG_pirateScanPay false","""你也想要星门哈?"" 这名海盗 {$rank} 一边咀嚼着什么东西一边喃喃地说。""但这是我的星门。你得付我点甜蜜蜜的星币。""

海盗咧嘴笑了笑，你能看到 {$hisOrHer} 上一口食物的残渣，还有两颗金刚石门牙，这对他们这样的帮派来说想必是很霸气的东西。

""给我付 {$gaATG_pirateScanCost} 星币，你就可以拿走这个大铁环，然后想干什么就干什么。""","gaATG_pirateScanPay:支付贿赂款
gaATG_pirateScanReason:""难道知识不是对全人类都有价值吗? 根据慷慨的推论, 你也是人, 所以对你也有价值.""
gaATG_pirateScanThreaten1:""如果我能把你的舰队炸成灰, 为什么要付款?""
cutCommLink:""我正要走呢. 好好享受你的星门.""",
gaATGpirateScanPay,DialogOptionSelected,$option == gaATG_pirateScanPay,"AdjustRepActivePerson COOPERATIVE 5
$entity.ignorePlayerCommRequests = true
MakeOtherFleetGoAway true
Call $global.gaATG_ref clearedPirateGate
ShowDefaultVisual
EndConversation NO_CONTINUE","你下令传输星币。海盗脸上露出了大而粗犷的笑。

""好好享受，好人舰长!"" {$heOrShe} 喊道，然后砸了一下 {$hisOrHer} 控制台。第一次拍打没能切断通讯，不过第二次成功了，你从海盗的虚拟影象中解脱出来。",,
gaATGpirateScanReason,DialogOptionSelected,$option == gaATG_pirateScanReason,,"海盗看起来很困惑，可能还有点心烦。

""捏说啥么?"" {$heOrShe} 一边咬着应急作战干粮一边吐出几个字。","gaATG_pirateScanReason2:""我来这里是做科研的, 为新发现的理论寻求应用的渠道.""
gaATG_piratePay:支付贿赂款
gaATG_pirateScanThreaten1:""如果我能把你的舰队炸成灰, 为什么要付款?""
cutCommLink:""我正要走呢. 好好享受你的星门.""",
gaATGpirateScanReason2,DialogOptionSelected,$option == gaATG_pirateScanReason2,"SetStoryOption gaATG_pirateScanReason3 general ""说服了海盗让你扫描对方据为己有的星门""","""先给我买杯酒再讲这些，哈-哈-哈，"" 海盗大笑转向 {$hisOrHer} 船员们，后者也顺从地跟着笑了起来。

{$HeOrShe} 转身看向你，""那你到底是付钱还是怎样?""","gaATG_pirateScanReason3:""你理解错了... "" (解释)""
gaATG_pirateScanPay:支付贿赂款
gaATG_pirateScanThreaten1:""如果我能把你的舰队炸成灰, 为什么要付款?""
cutCommLink:""我正要走呢. 好好享受你的星门.""",
gaATGpirateScanReason3,DialogOptionSelected,$option == gaATG_pirateScanReason3,,"你费尽心思，循序渐进地为海盗讲解讲解，为什么集体改善的普世伦理要求他允许你不付钱且进行扫描。你承认说这是一场豪赌 - 这名海盗也热情地回复道他懂得赌博 - 但大家都是在为宇宙本身会变得更好而下注。

这个类比有了效果，你顺水推舟，把整件事比作赌博讲了下去: 为了赢得头奖，我们要欺骗庄家，只不过这里的头奖是取之不尽的超空间物理知识，而庄家正是宇宙本身。你事后回想，这的确是个粗暴的办法，但只要能推进对话，你愿意牺牲一些准确性。

你引导着海盗说出那句话: ""所以，如果你允许我扫描星门的话...""",gaATG_pirateScanReason4:等待对方回答,
gaATGpirateScanReason4,DialogOptionSelected,$option == gaATG_pirateScanReason4,,"""我，我-"" 海盗语无伦次地说，""...变得更富有... 我和你都是。更有钱。"" ","gaATG_pirateScanReason5:""完全正确!""",
gaATGpirateScanReason5,DialogOptionSelected,$option == gaATG_pirateScanReason5,AdjustRepActivePerson COOPERATIVE 5,"""成吧。"" 海盗疲倦地瘫坐下去。""我们会乖乖离开。然后你最好回来付我一大笔钱，懂吗? 呃，一年为限，不然我们就喂你吃激光。""","gaATG_pirateScanReason6:""差不多吧.""",
