id,trigger,conditions,script,text,options,notes
ddroBlurbBar1,ddro_blurbBar,,,在酒吧的一角，不少看起来生活水平不高的人在和一个潇洒的{$ddro_manOrWoman}碰头后几乎立刻就跑开了。对方似乎在发号施令。,,
ddroOfferOptionBar1,ddro_optionBar,,,,ddro_startBar:看看那个潇洒的{$ddro_manOrWoman}在做什么,
ddroOfferTextBar1,DialogOptionSelected,$option == ddro_startBar,"$missionId = ddro
Highlight $ddro_dist $ddro_reward","{$ddro_manOrWoman}注意到了你的接近。""你也想找份工作，对吗? ""{$heOrShe}被你的大胆逗乐了。

""让我给你件任何一个脑袋被辐射烤焦的太空船员都能做到的简单工作吧。""{$heOrShe}耸了耸肩，""但遗憾的是，很多人就是不能按照指示去做，落得个被丢出气闸的下场。""{$HeOrShe}笑了起来，好像这是个很棒的笑话。

""将东西送到{$ddro_systemName}，那距离这里{$ddro_dist}光年。""{$HeOrShe}从{$hisOrHer的}外套里翻出一个速子平板，上边显示着那{$ddro_aOrAnThing}。""就这玩意儿。奖励是{$ddro_reward}星币。交货的时候不要让人看见，也不要走漏风声。""","contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
ddroOfferTextContact1,DialogOptionSelected,$option == ddro_start,"$missionId = ddro
Highlight $ddro_dist $ddro_reward","{$PersonName}沉默着看了你一会儿，然后点了点头，似乎很满意。

""别问我任何问题，这个任务已经很简单了。把这玩意儿递送到{$ddro_dist}光年外{$ddro_systemName}的指定位置。交钱的时候别让人看见，也别走漏风声。奖励是{$ddro_reward}星币。""{$HeOrShe}按了按{$hisOrHer的}数据板，你的显示器上显示出了那{$ddro_aOrAnThing}的信息。

""就是这么回事，你接受这些条件吗?""","contact_accept:接受
contact_decline:拒绝",
# dead drop - node interaction,,,,,,
ddroPrintHostilesText,OpenInteractionDialog,"$ddro_target score:1000
IsSeenByAnyFleet
Call $ddro_ref updateData",ShowDefaultVisual,你的{$shipOrFleet}最近刚被侦测到或者正在被跟踪，现在递交物品到指定位置是非常不明智的。,defaultLeave:离开,
ddroObjectInteraction,OpenInteractionDialog,"$ddro_target score:1000
Call $ddro_ref updateData",ShowDefaultVisual,"你的导航技师向你告知你的{$shipOrFleet}已经到达由{$ddro_personName}提供的坐标。{$ddro_thing}已经被小心地安置到了货运无人机的机械臂上，随时准备投放。

执行按钮在你的命令界面上轻轻地闪烁。","ddro_scan:把货扔到稳定轨道上
defaultLeave:离开",
ddroObjectScan,DialogOptionSelected,$option == ddro_scan,"$ddro_completed = true
Call $ddro_ref updateStage","舱门打开，货运无人机伸长它的机械臂，然后轻轻地松开了物品。

任务完成了，无论{""那东西""}是什么。",defaultLeave:离开,
,,,,,,
# Blueprint Intel,,,,,,
sitmBlurb1,sitm_blurb,,,"""我的一个线人告诉了我{$sitm_aOrAnItem}的位置。我愿意在价格合适的前提下与你分享这个信息。""",,
sitmBlurb1_villain,sitm_blurb,$voice == villain,,"我的一个线人告诉了我{$sitm_aOrAnItem}的位置。但目前我不需要它，所以我愿意在价格合适的情况下与你分享得到它的机会。""",,
sitmOfferOption1,sitm_option,,,,sitm_start:询问{$sitm_item}的位置,
sitmBlurbBar1,sitm_blurbBar,,,一个穿着挂满闪亮奖杯的救生装备的{$manOrWoman}从你身边走过，为整个酒吧买了一轮酒。,,
sitmOfferOptionBar1,sitm_optionBar,,,,sitm_startBar:为对方的酒感谢那个闪闪发光的{$manOrWoman},
sitmOfferTextBar1,DialogOptionSelected,$option == sitm_startBar,"$missionId = sitm
Highlight $sitm_price
DoCanAffordCheck $sitm_price sitm_contact_acceptBar","""我在庆祝!""{$HeOrShe}靠了过来，""一个新发现。""{$HeOrShe}举起{$hisOrHer的}饮品，转过身笑嘻嘻地说，""继续喝吧，庆祝我的好运!""人们对这种自我祝酒的热情并不高，但依然有一群下班了的太空船员大呼小叫着。

{$HeOrShe}在太空船员们尖叫时喝下了饮料，然后看向你。""你看起来像是航行经验丰富的人，""{$heOrShe}又一次压低了{$hisOrHer的}声音。我知道{$sitm_aOrAnItem}的位置，花{$sitm_price}星币你也能知道。只要带着你的{$shipOrFleet}过去，你就能拿走它。我也想去，但我不太喜欢在深空中航行的感觉。""

{$HeOrShe}轻敲着{$hisOrHer}的空饮料杯，目光寻找着酒保。""感兴趣吗?""{$heOrShe}漫不经心地问道。","sitm_contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
sitmContactMissionAcceptBar,DialogOptionSelected,$option == sitm_contact_acceptBar,"BarCMD accept $missionId
FireBest ContactPostAccept
BarCMD returnFromEvent true","你付了钱后，{$manOrWoman}就找借口离开了。当你查看对方提供的目标所在位置时，酒保端着第二杯酒过来了，还叹了口气。""提醒你一下，朋友，这不是{$heOrShe}第一次这么干了。我想你不是唯一一个有藏宝图的人。""",,
sitmOfferTextContact1,DialogOptionSelected,$option == sitm_start,"$missionId = sitm
Highlight $sitm_price
DoCanAffordCheck $sitm_price contact_accept","{$HeOrShe}思考了一会儿，然后冷冷地说，""有件事我得告诉你，这种线人，他们不是完全可靠的。不要误解我的意思，我对所提供的信息的有效性很有信心 - 我想说的是他们可能会把相同的数据卖给多个利益相关方。所以如果你要接受，你得准备好和其他寻宝者打交道。""

""目标所在位置的价格是{$sitm_price}，十分合理。你觉得呢?""","contact_accept:接受
contact_decline:拒绝",
sitmOfferTextContact1_villain,DialogOptionSelected,"$option == sitm_start
$voice == villain","$missionId = sitm
Highlight $sitm_price
DoCanAffordCheck $sitm_price contact_accept","{$HeOrShe}似乎在思考着什么，不一会后对方语气冰冷地开口了，""我希望我们之后能继续合作，所以我得给你个警告 - 不要忽视它。为了将利益最大化，我已经把相同的数据卖给了多个利益相关方。所以如果你要接受，你得准备好和其他寻宝者打交道。""{$HeOrShe}露出了期待的微笑，""目标将远离核心世界; 你可以直接干掉他们的舰队，掠夺他们的补给，怎么聪明怎么来。""

""{$sitm_price}星币换位置信息，很合理。你要参加这个危险的游戏吗?""","contact_accept:接受
contact_decline:拒绝",
sitmPostAccept,ContactPostAccept,$missionId == sitm,"RemoveCommodity credits $sitm_price
Call $sitm_ref repSuccess
Call $sitm_ref addContacts",,,
# scavenger conversations,,,,,,
SITMScavWarning,SITMScavWarning,,,"""宝藏将属于我，而且只属于我一个人! 你最好离远点，如果...""寻宝者搜寻着合适的词，""如果 - 如果你想活命的话!""

当你还在思考该说什么时，通讯链接被唐突切断了。",cutCommLinkNoText:继续,
SITMScavAttack,SITMScavAttack,,MakeOtherFleetNoRepImpact sitm true,"""我告诉过你，我警告过你。""寻宝者语无伦次地说，""你得 - 你得和我硬碰硬了。我告诉过你，我告诉过你的! 你会后悔的。""

你还没来得及说话，通讯线路就又被切断了。看起来这个寻宝者社交能力不太行。",cutCommLinkNoText:继续,
