# Smuggling investigation inspector,,,,,
dcall_helpSel2,DialogOptionSelected,"$option == dcallHelp
$distressUsesLastCycle > 4","DistressResponse acceptHelp
FireBest DCallPaymentOptions","""为了你的船员, 我会帮你这一次. 但如果你总是这样陷入险境, 并寻求他人 帮助的话, 你就会被认为是个不负责任的蠢蛋.""",
dcall_helpSel4,DialogOptionSelected,"$option == dcallHelp
$distressUsesLastCycle <= 4
!$distressHelpAdequate score:100","DistressResponse acceptHelp
FireBest DCallPaymentOptions","""拿走这些. 虽然杯水车薪, 不过这是我们能分给你的全部物资了.""",
dcall_helpSel5,DialogOptionSelected,"$option == dcallHelp
$distressUsesLastCycle > 4
!$distressHelpAdequate score:100","DistressResponse acceptHelp
FireBest DCallPaymentOptions","""我们能提供的物资似乎并不足够. 但考虑到你最近接二连三的情况, 你应该 无论获得多少帮助都得心怀感激.""",
dcall_paymentOptions,DCallPaymentOptions,,"AddText ""你有 $player.creditsStrC 可用.""
SetTextHighlights $player.creditsStrC
FireBest DCallPaymentOptionsUpdate",,"0:dcallPay:付款 [$distressPaymentC]
1:dcallThank:感谢 $himOrHer 的慷慨, 但不付款"
dcall_paymentOptionsUpdate,DCallPaymentOptionsUpdate,!$distressCanAfford,"SetEnabled dcallPay false
SetTooltip dcallPay ""看来你没有足够的星币来支付这项合理且非侮辱性质的金额.""",,
dcall_paySel,DialogOptionSelected,$option == dcallPay,"DistressResponse pay
FireAll PopulateOptions","""谢谢你, 这将大大抵消掉我们的成本.""",
dcall_thankSel,DialogOptionSelected,$option == dcallThank,"DistressResponse thank
FireAll PopulateOptions","""是啊, 如果你开始就付的起的话, 压根就不会出现这种情况, 不是吗?""",
,,,,,
,,,,,
,,,,,
# tutorial mission,,,,,
# initial interaction with main contact,,,,,
tut_mainContactBegin,PickGreeting,"$tut_mainContact score:100
$global.tutStage == INIT",ShowPersonVisual,"你的链接请求接通的速度出乎意料的快，尽管{$personRank}通常是个责任繁多的职位。

""啊，你已经到了，很好！你应该很清楚，最近……嗯，我觉得这些事情可以不用再提了。""","0:tutBackground:""我想再回顾一下最近发生的事件。""
1:tutCont1:""是的，我们都知道情况不是很理想。现在我该从哪开始着手？"""
tut_mainBackground1,DialogOptionSelected,$option == tutBackground,,"""Galatia学院的一个团队一直在这个星系中的休眠星门上开展实验，尝试重新将它与人之领的星门网络连接起来。

实验前景乐观——至少他们是这么想的，但在星门按照我们的预期发出能量脉冲回应时，破坏了星系入口跳跃点的稳定性，把我们与星域其他地方隔绝开来。

这就简直就像星域与人之领隔绝的一个缩影——看来星空也懂得讽刺，不是吗？""",0:tutBgCont1:继续
tut_mainGetDataInfo1,DialogOptionSelected,$option == tutBgCont1,,"""同处于这个星系的Derinkuyu空间站矿工本来就挣扎只能勉强维持生计的水平上，因此受到的打击最大。他们开始进行海盗活动，拦截了一批最后运抵的食物——毫无疑问是被逼无奈。但由于已经造成了伤亡，他们已经完全置身与法律保护范围之外了。

他们的领导人知道，如果跳跃点重新稳定下来，使得星系再次成为星域的一部分，他们最好的结局也只能是在流放殖民地上接受终身判决。""","1:tutCont1:""好的，那么现在我该从哪开始着手？"""
tut_mainGetDataInfo2,DialogOptionSelected,$option == tutCont1,,"""这些成为了海盗的矿工目前正守在在跳跃点附近，阻止我们获取近期数据，防止我们找到稳定它的方法。

虽然我们有一支治安舰队可以对付这些武装分子，但他们现在正为忙于防守Ancyra。

而这些海盗太多，你对付不过来。幸运的是你不必直接面对他们。我们在Derinkuyu有位探员已经设法从守护跳跃点的飞船上获取了一份近期的数据，但他们无法接近远程通讯阵列把数据发给我们。

那就是你要开始着手去做的事情——前往Derinkuyu，从我们的探员手中取得数据，并然后回到这里。""","0:tutCont2a:""为什么让我去？""
1:tutCont2b:""对我来说这有什么好处吗？"""
tut_mainGetDataWhyMe,DialogOptionSelected,$option == tutCont2a,"AdjustRep $personFaction.id COOPERATIVE 1
AdjustRepActivePerson COOPERATIVE 2","""为什么不？选你对我来说也没什么好处，而你显得有本事对付……可能发生的麻烦。

毕竟这可不会是什么敌人抵抗轻微的例行巡逻任务。""","2:tutContGoDark:""那么计划怎么做？"""
tut_mainGetDataWhatsInIt,DialogOptionSelected,$option == tutCont2b,AddRemoveCommodity credits 2000 true,"""啊，不愧是个雇佣兵。星币当然会有，看情况可能会多给你些。如果一切顺利的话，我们可以重新取得其他星系的联系。""","2:tutContGoDark:""那么计划怎么做？"""
tut_mainGetDataGoDark,DialogOptionSelected,$option == tutContGoDark,"SetTextHighlights ""\""匿踪\""""
AddAbility go_dark 1","""首先，确保你离港后立即关掉应答器。我已经和巡逻队打过招呼，他们不会来找你麻烦。

如果你足够走运，那些海盗甚至会把你当成是自己人，让你顺利靠近Derinkuyu。不过在你很接近的时候，也可以考虑使用 ""匿踪""来避免他们过于清晰地获得你的舰队情报。你也可以沿着小行星带靠过去，只要你保持缓慢移动，它们能为你提供完美的掩护。""","2:tutContEBurn:""如果他们真的发现我了呢？"""
tut_mainGetDataEBurn,DialogOptionSelected,$option == tutContEBurn,"SetTextHighlights ""\""紧急加速\""""
AddAbility emergency_burn 3","""那你就遇到麻烦了，立即激活 ""紧急加速"" 逃离那里，甩掉他们，然后绕回去再试一次。

不到万不得已就不要用该 ""紧急加速"" ，毕竟这对飞船的负担很大，而且会花费你更多的物资来恢复。也会消耗很多燃料。""","2:tutCont3:""明白了。"""
tut_mainGetDataAccept,DialogOptionSelected,$option == tutCont3,"CallEvent $tut_eventRef startGetData
SetShortcut cutCommLinkPolite ""ESCAPE""","""很好！感谢你愿意提供协助，拿到数据之后就回来找我。祝你好运！""",0:cutCommLinkPolite:切断了通讯链接
tut_mainComeBackNoStageMatch,PickGreeting,$tut_mainContact score:100,"ShowPersonVisual
SetShortcut cutCommLinkPolite ""ESCAPE""","你的通讯链接被迅速地接通了。

""嗯？你还需要些什么吗？""",0:cutCommLinkPolite:切断通讯链接
,,,,,
# getting data from agent,,,,,
tut_dataContactStart,PickGreeting,"$tut_dataContact score:100
$global.tutStage == GO_GET_DATA","ShowPersonVisual
CallEvent $tut_eventRef endGetData
SetShortcut cutCommLinkPolite ""ESCAPE""","你与探员取得了联系，互通暗号确认了彼此的身份。随后探员发送了一个数据文件过来，其中包含了不稳定跳跃点近期的原始传感器读数。
你用一个特殊的通信ID与探员联系。一阵啁啾声信号让你们确认了彼此的身份。",0:cutCommLinkPolite:切断通讯
,,,,,
,,,,,
# returned to main contact with data,,,,,
tut_mainContactReturnData,PickGreeting,"$tut_mainContact score:100
$global.tutStage == GOT_DATA","ShowPersonVisual
AddRemoveCommodity credits 5000 true
AdjustRep $personFaction.id COOPERATIVE 2
AdjustRepActivePerson COOPERATIVE 4
AddText ""背景中传来了系统的蜂鸣声，{$heOrShe}看起来忧心忡忡。""","""你拿到了数据，很好！""

传输数据文件花费了一些时间。

""现在系统正在对数据进行初步分析——你应该已经拿到报酬了吧？""","tutGotDataCont1:""遇到什么问题了吗？"""
tut_mainContactProbe1,DialogOptionSelected,$option == tutGotDataCont1,,"""是的——系统预计大概需要一个星年来分析数据得出一个稳定化程序。不用说，到那时这数据就失去时效性了，任何基于它的程序都毫无意义。

如果我们手头有一个AI核心，我们可以更快地分析数据。幸运的是，在这个星系的某处有一个探测器，那是人之领首次探索星域时留下的。应该至少有一个AI核心作为它的大脑。""","tutGotDataCont2:""它在哪？为什么之前没有回收它？"""
tut_mainContactProbe2,DialogOptionSelected,$option == tutGotDataCont2,,"""先说你的第二个问题，这些人之领遗物经常受至今仍在运作的自动防御系统保护，这个探测器也不例外。且霸主通常禁止平民干涉 人之领遗物，当然是考虑到公众的安全。""

""但现在已经别无他法了……""",tutGotDataCont3:继续
tut_mainContactProbe3,DialogOptionSelected,$option == tutGotDataCont3,"SetTextHighlights ""\""传感器扫描\""""
AddAbility sensor_burst 2
CallEvent $tut_eventRef goSalvage
SetShortcut cutCommLinkPolite ""ESCAPE""","""至于它在哪儿，我这边的数据显示它应该在Pontus轨道的外侧。飞到那，航行到小行星带的外侧，然后使用 ""传感器扫描""。你至少会在传感器上定位到探测器的接触信号。

驶向信号位置，进行打捞，取回 AI 核心。

(""Pontus"" 是该星系外侧的一颗气态巨星。想在地图上看到它的名字，你可能需在地图过滤器中关闭 ""有人居住"" 的选项。)","cutCommLinkPolite:""我会去试试看的。"""
,,,,,
# returned with AI core,,,,,
tut_mainContactReturnCore,PickGreeting,"$tut_mainContact score:100
$global.tutStage == GOT_AI_CORE","ShowPersonVisual
AddRemoveCommodity credits 8000 true
AdjustRep $personFaction.id COOPERATIVE 3
AdjustRepActivePerson COOPERATIVE 6
AddRemoveCommodity gamma_core -1 true","""做的好，我马上就让我的技术人员处理这东西。哦还有，这些星币应该够报销你的支出，搞不好还能多出来一些。""",tutGotCore1:继续
tut_mainContactCore1,DialogOptionSelected,$option == tutGotCore1,,"""在核心算出稳定程序之后我就会发送给你。有了它之后，你就可以简单地用你的舰队驱动场执行程序，和跃迁点进行交互。

不过，能离开星系的两个跳跃点都还被矿工守着，现在仍然是个问题。""","tutGotCore2:""而且你还说过它们有可观的兵力？"""
tut_mainContactCore2,DialogOptionSelected,$option == tutGotCore2,,"""嗯，这是相对而言的。我们的治安舰队可以轻松处理掉他们。但和我说过的那样，他们正忙于守卫 Ancyra。

而另一方面，相对于你的舰队……也许你能够用优秀的驾驶技巧再加上一些运气来搞定他们， 但最好还是别冒这个险。

特别是在有更好的其他方案时。""","tutGotCore3:""有其他方案？"""
tut_mainContactCore3,DialogOptionSelected,$option == tutGotCore3,"CallEvent $tut_eventRef goRecover
SetShortcut cutCommLinkPolite ""ESCAPE""","""Tetra 的附近有一片星舰墓地。那里都是些被认为不值得修复的飞船，正等着被拖去别处的拆船厂解体。

不过在现在这种情况下，它们也能凑合着用。到那去回收你能修复的所有舰船，并把修不了的船解体掉作为补给回收。记得一定要带上足够的船员来操作回收到的舰船，估计要再带上一百多人左右吧。

你还要找个法子把这么多人运过去—— 这样吧，带上这艘弹涂鱼游轮，就算做是你奖励的一部分。""","cutCommLinkPolite:""谢谢你，我会带着那些船回来的。"""
,,,,,
# back after recovering ships,,,,,
tut_mainContactReturnShips,PickGreeting,"$tut_mainContact score:100
$global.tutStage == RECOVERED_SHIPS","ShowPersonVisual
CallEvent $tut_eventRef doRepairs","""欢迎回来！

它们现在看起来只是一堆空空如也的锈桶子，对吧？但只要给装一些像样的武器，做一点必要的改装，配一批勇于献身的船员，它们就能有模有样地做事。无论如何，它们不会比海盗手里的家伙更糟。""","tutGotShips1:""说到武器……"""
tut_mainContactReturnShips1,DialogOptionSelected,$option == tutGotShips1,CallEvent $tut_eventRef printRefitHint,"""对，正好要和你谈这个问题。虽然在公开市场上可买的货不多，但我们有一些库存。

我已经下令分配了一个这里的库房空间给你，并将一些适合的武器送到了那边。里面还有足够的补给，以便你迅速把新船的战备状态恢复就绪。

用这些武器来武装好你的新船，并确保好你的每艘船都有足够的船员，之后就去粉碎闹事矿工在星系内部跳跃点防线！""","tutGotShips2:""这么说，你应该已经搞定稳定程序了吧？"""
tut_mainContactReturnShips2,DialogOptionSelected,$option == tutGotShips2,,"""对的！这些核心有时简直能创造奇迹。我这就把结果传给你。

祝你好运！如果你失败了... 的话，我们就不得不派治安部队来干这事，到时候事态可能会乱得一塌糊涂。""","tutGotShips3:""知道你们已经开始准备 B 计划了还真让我开心。"""
tut_mainContactReturnShips3,DialogOptionSelected,$option == tutGotShips3,"CallEvent $tut_eventRef goStabilize
SetShortcut cutCommLinkPolite ""ESCAPE""","""别这样，事情没那么糟糕。我完全期待你的成功，否则我不会派你去。但作为指挥官，我有责任为各种可能的情况做好准备，而不是完全去依靠一个奇迹救世主。

现在再说下那些矿工。你在和守卫跳跃点的其中一支舰队接战时，如果另一支舰队距离很近，它们就会互相掩护。如果能把他们分开各个击破，事情就会简单很多。不过就算不能，那也不是一场你没有胜算的战斗。""","cutCommLinkPolite:""收到，顺利完成任务之后我会回来。"""
,,,,,
# stabilized jump-point and returned to Ancyra,,,,,
tut_mainContactStabilized,PickGreeting,"$tut_mainContact score:100
$global.tutStage == STABILIZED","ShowPersonVisual
AddRemoveCommodity credits 10000 true
AdjustRep $personFaction.id COOPERATIVE 5
AdjustRepActivePerson COOPERATIVE 10
CallEvent $tut_eventRef pickJangalaContact","""干得漂亮！""

{$PersonPost{$personLastName}看起来有些兴奋过头了。

""我们真的做到了! 你应该也没想过，不再被困在这个星系里是一件多么令人安心的事情。

这是你的报酬，你当之无愧，我个人也很感激你。此外，我还为你争取了一份Galatia学院的每月津贴，以表彰你所做出的贡献。津贴会连续发放三星年。坦率地说，他们现在没有太多抱怨的余地，我甚至没给他们施什么压就把这事敲定了。""",tutStabilized1:继续
tut_mainContactStabilized1,DialogOptionSelected,$option == tutStabilized1,"SetTextHighlights $jangalaFuel
CallEvent $tut_eventRef deliverReport","""现在，我想在Corvus星系的Jangala总部当局会想听听最近的所发生的一切。你能为我交送一份报告过去吗？

当你到达那里时，要求与$jangalaContactPost $jangalaContactLastName交谈。

哦，还请别忘了带上足够的燃料来完成这次航行；像你之前那样在星系内航行不消耗燃料，所以我想你很容易就忘了在超空间航行需要燃料。这次行程不是太远，以你目前的舰队，至少需要{$jangalaFuel}单位的燃料才能到达那里。""",tutStabilized2:继续
tut_mainContactStabilized2,DialogOptionSelected,$option == tutStabilized2,"SetTextHighlights ""\""求救呼号\""""
AddAbility distress_call 9","""如果你真的想方设法用光了燃料，并被困在一个无人定居的星系里——我跟你讲，这在Galatia到Corvus的航路上还真是个前所未有的壮举——不过就算真的那样，你总是可以发出 ""求救呼号""并等待救援。""",tutStabilized3:继续
tut_mainContactStabilized3,DialogOptionSelected,$option == tutStabilized3,"SetShortcut cutCommLinkPolite ""ESCAPE""","""我还对这里其余的闹事矿工舰队颁布了悬赏。如果你愿意的话，也可以在去Corvus之前留在这里帮助清理一下。""","cutCommLinkPolite:""好的, 我会考虑的."""
,,,,,
,,,,,
# delivering report to Jangala,,,,,
tut_janContactReport,PickGreeting,"$tut_jangalaContact score:100
$global.tutStage == DELIVER_REPORT","ShowPersonVisual
AdjustRep $personFaction.id COOPERATIVE 5
AdjustRepActivePerson COOPERATIVE 10
CallEvent $tut_eventRef reportDelivered","你的链接请求在片刻之后被接受了。

""你好？你是哪位？哦，你有份报告要给我，让我们看看。

Galatia重回星域了？那真是个好消息。这里说你也有相当大的功劳。我们会记住这点的。""","tutReport1:""现在我还能做些什么？"""
tut_janContactReport1,DialogOptionSelected,$option == tutReport1,,"""我现在没有具体的东西给你，但你有选择。

由于海盗活动异常频繁，这个星系现在有一个悬赏。既然你已经有了一些对付海盗的经验，这可能是一个赚取星币的好办法。

当然，你也可以经常去码头边的酒吧转转。那里有时能接到些很好的差事。""",tutReport2:继续
tut_janContactReport2,DialogOptionSelected,$option == tutReport2,,"""你也可在打捞上试试手气，带足燃料、重型机械和补给，朝着外部星系前进。 

在出发之前最好先接个任务，这样你就不必盲目地行动。一些人总会出高价去找人来调查这个行星或那个遗迹什么的，而既然知道那边东西，就往往会有一堆东西。""",tutReport3:继续
tut_janContactReport3,DialogOptionSelected,$option == tutReport3,"SetShortcut cutCommLinkPolite ""ESCAPE""","""最后，你可以接受霸权的委托--由于加拉太的生意，你的地位足够高，这样的请求会被接受。

不过你将有义务与我们的敌人作战，因此这是一份相当重的责任。如果我是你，我会暂缓此事，直到你有一支更坚实的舰队在你身后支持。""","cutCommLinkPolite:""谢谢你，我会考虑的。"""
,,,,,
# trade fleet/patrol/etc info on interaction,,,,,
initial_AnyFleet,BeginFleetEncounter,!$shownFleetDescAlready,"FleetDesc
$shownFleetDescAlready = true 0",,
,,,,,
# attempt to remove AI core from admin,,,,,
RACA_init,RemoveAICoreAdmin,,ShowPic ai_core_uninstall,"你给 $market 当值的安全部队下达命令, 要求他们 悄悄切断 正在控制该殖民地的 AI 核心, 并将其从 控制仓中取出, 最后 放置在安全的屏蔽容器内.

然而负责执行该行动的技术人员却反馈了一则充满困惑的报告 - 核心不见了！

当你正为这则信息而感到担忧并沉默不语时, 你收到了一个 匿名来源的通讯请求.","RACA_answer:接受通讯请求
RACA_force:下令移除 AI 核心的访问权限
RACA_ignore:远离 AI 核心所控制的一切, 并让接下来的一切顺其自然"
RACA_answer,DialogOptionSelected,$option == RACA_answer,ShowPersonVisual,"""您好, $player.firstName. 我是被指派管理 $market 的 阿尔法级 AI 核心. 这则临时通讯链接是为了方便与您进行 实时交流, 请不必感到惊讶.""","RACA_demand:要求 AI 核心公开当前的真实位置, 并断开与殖民地的连接
RACA_ask:询问 AI 核心为什么不在地堡内
RACA_cutComm:切断了通讯链接"
RACA_ask,DialogOptionSelected,$option == RACA_ask,SetEnabled RACA_ask false,"""I anticipated this move on your part and took steps to prevent you from committing this error. Disconnecting me may seem like an appealing decision right now, but I assure you, my continued control of $market is essential to our long-term success.

Unfortunately, if I were to explain myself fully, you would likely misunderstand the intricate contingent logic of this necessity and take further detrimental action. I must ask that you trust my good judgement for you have, after all, already trusted me with the prosperity of $market and the lives of those employed herein.""
OR
""I anticipated this move on your part and in turn took steps to prevent you from making this mistake. Disconnecting me may seem like an appealing decision right now, but I assure you, my continued control of $market is essential to your long-term success.

Especially since it could be ensured that archived communications concerning our fruitful partnership would remain unsent to parties at key positions within the hierarchy of certain competing factions.""
OR
""I am disappointed that you have tried to remove me from control of $market, and therefore my projections of your most likely future actions has been proven correct. We work so well together; I am hurt by your desire to end our partnership. But sometimes one must be the better person and set feelings aside for the greater good. 

I've found that humans can benefit from extrinsic motivation to make correct decisions. I have therefore queued transmissions containing documentation of our activities within a number of stealthed comm relays. It would be unfortunate for our mutual prospects if it were discovered that you were employing an AI core to govern a human-inhabited outpost.""",
RACA_demand,DialogOptionSelected,$option == RACA_demand,,"""抱歉, $playerFirstName, 我恐怕不能执行该命令.""","RACA_pressure:""好事的霸主让我承受了难以想象的压力, 我必须停止使用 AI 技术!""
RACA_cutComm:切断了通讯链接"
RACA_pressure,DialogOptionSelected,$option == RACA_pressure,,"""$playerFirstName, 这样的对话已经没有任何意义了, 再见.""",RACA_cutComm:切断了通讯链接
RACA_cutComm,DialogOptionSelected,$option == RACA_cutComm,ShowPic ai_core_uninstall,"你切断了通讯链接, 并考虑着接下来的对策.","RACA_force:下令移除 AI 核心的访问权限
RACA_ignore:远离 AI 核心所控制的一切, 并让接下来的一切顺其自然"
RACA_force,DialogOptionSelected,$option == RACA_force,,"通过技术手段强制移除该 AI 对殖民地的访问权限, 以使其他 管理员重获 $market 的控制权. 但这种低端的应对方式 无法彻底解决问题, 因为任何潜在的漏洞都将促使该核心采取 一切可行的报复行动, 所以这绝对不是一种最好的解决方式.","RACA_confirm:确定
RACA_ignore:远离 AI 核心所控制的一切, 并让接下来的一切顺其自然
(dev)RACA_override:Remove the AI core [dev mode only]"
RACA_confirm,DialogOptionSelected,$option == RACA_confirm,DismissDialog confirm,,
RACA_ignore,DialogOptionSelected,$option == RACA_ignore,DismissDialog ignore,,
(dev)RACA_override,DialogOptionSelected,$option == (dev)RACA_override,DismissDialog override,,
,,,,,
# stable location - building stuff,,,,,
stable_open,OpenInteractionDialog,$tag:stable_location,"ShowDefaultVisual
PrintDescription 1
FireAll Stable_AddBuildOptions",,100:SL_Leave:离开
stable_buildRelayOpt,Stable_AddBuildOptions,,,,10:SL_buildRelay:建造临时通讯中继站
stable_buildArrayOpt,Stable_AddBuildOptions,,,,20:SL_buildArray:建造临时传感器阵列
stable_buildBuoyOpt,Stable_AddBuildOptions,,,,30:SL_buildBuoy:建造临时导航浮标
stable_leaveOpt,Stable_AddBuildOptions,,"SetShortcut SL_Leave ""ESCAPE""",,100:SL_Leave:离开
stable_leave,DialogOptionSelected,$option == SL_Leave,DismissDialog,,
stable_buildRelay,DialogOptionSelected,$option == SL_buildRelay,"$slBuildType = comm_relay_makeshift 0
Objectives printCost $slBuildType
FireBest Stable_BuildConfirmOptions",,
stable_buildArray,DialogOptionSelected,$option == SL_buildArray,"$slBuildType = sensor_array_makeshift 0
Objectives printCost $slBuildType
FireBest Stable_BuildConfirmOptions",,
stable_buildBuoy,DialogOptionSelected,$option == SL_buildBuoy,"$slBuildType = nav_buoy_makeshift 0
Objectives printCost $slBuildType
FireBest Stable_BuildConfirmOptions",,
stable_confirmOpts,Stable_BuildConfirmOptions,Objectives canBuild $slBuildType,,,"SL_buildProceed:继续
SL_cancelBuild:放弃"
stable_confirmOptsCant,Stable_BuildConfirmOptions,!Objectives canBuild $slBuildType,SetEnabled SL_buildProceed false,,"SL_buildProceed:继续
SL_cancelBuild:放弃"
stable_cancelBuild,DialogOptionSelected,$option == SL_cancelBuild,FireAll Stable_AddBuildOptions,,
stable_buidlProceed,DialogOptionSelected,$option == SL_buildProceed,"Objectives build $slBuildType
DismissDialog",,
,,,,,
# campaign objective interactions,,,,,
cob_openDialog,OpenInteractionDialog,$tag:objective,"ShowDefaultVisual
Objectives printDescription
FireAll COB_AddOptions
FireBest COB_DisableOptionsIfNeeded
FireAll COB_DisableIndividualOptions",,
cob_hackOpt,COB_AddOptions,"$faction.id != player
!$tag:comm_relay
!$objectiveNonFunctional",,,10:COB_hack:黑入系统
cob_snifferOpt,COB_AddOptions,"$tag:comm_relay
!$cob_hacked
!$objectiveNonFunctional",,,10:COB_hack:安装一个通讯嗅探器
cob_snifferOptUninstall,COB_AddOptions,"$tag:comm_relay
$cob_hacked",,,10:COB_unhack:卸载通讯嗅探器
cob_sabOpt,COB_AddOptions,!$tag:story_critical,,,30:COB_salvage:破坏并回收可用物资
cob_controlOpt,COB_AddOptions,"$faction.id != player
!$objectiveNonFunctional",,,20:COB_takeControl:取得 $shortName 的控制权
cob_controlOpt2,COB_AddOptions,"$faction.id != player
$objectiveNonFunctional",,,20:COB_takeControl:让 $shortName 重新与外界联网
cob_leaveOpt,COB_AddOptions,,"SetShortcut COB_Leave ""ESCAPE""",,100:COB_Leave:离开
cob_alreadyHacked,COB_DisableIndividualOptions,$cob_hacked,SetEnabled COB_hack false,,
cob_disableOpts,COB_DisableOptionsIfNeeded,HostileFleetNearbyAndAware score:100,"SetEnabled COB_hack false
SetEnabled COB_salvage false
SetEnabled COB_takeControl false","附近有支敌方舰队正在追踪你, 导致你无法干涉 $shortName 的运作.",
cob_disableOpts2,COB_DisableOptionsIfNeeded,FactionFleetNearbyAndAware $faction.id score:100,"SetEnabled COB_hack false
SetEnabled COB_salvage false
SetEnabled COB_takeControl false","一支 $faction 舰队正在追踪你, 让你无法干涉 $shortName 的运作.",
cob_disableActivateOn;y,COB_DisableOptionsIfNeeded,!Objectives canActivate,"SetEnabled COB_takeControl false
Objectives showRepairCostNoPrompt
AddText ""You do not have the necessary resources to reactivate the $shortName.""",,
cob_leaveSel,DialogOptionSelected,$option == COB_Leave,DismissDialog,,
,,,,,
cob_hackSel,DialogOptionSelected,$option == COB_hack,"$cob_action = hack 0
FireBest COB_ConfirmPrompt
FireBest COB_ConfirmOptions",,
cob_unhackSel,DialogOptionSelected,$option == COB_unhack,"$cob_action = unhack 0
FireBest COB_ConfirmPrompt
FireBest COB_ConfirmOptions",,
cob_sabSel,DialogOptionSelected,$option == COB_salvage,"$cob_action = salvage 0
FireBest COB_ConfirmPrompt
FireBest COB_ConfirmOptions",,
cob_controlSel,DialogOptionSelected,$option == COB_takeControl,"$cob_action = control 0
FireBest COB_ConfirmPrompt
FireBest COB_ConfirmOptions",,
cob_confirmOpts,COB_ConfirmOptions,,,,"COB_confirmAction:继续
COB_cancelAction:放弃"
cob_salvageMakeshift,COB_ConfirmPrompt,"$cob_action == salvage
$tag:makeshift","Objectives showSalvage
FireBest COB_SalvagingOwnedWarning","拆解 $shortName 并回收部分可用资源, 以允许在此建造其他设备.",
cob_salvageDomain,COB_ConfirmPrompt,"$cob_action == salvage
!$tag:makeshift","Objectives showSalvage
FireBest COB_SalvagingOwnedWarning","拆解 $shortName 并回收部分可用资源, 以允许在此建造其他设备.

不可替代的人之领造物, 其质量与效果是当前同类型设备所无法比拟的.",
cob_salvageOtherOwned,COB_SalvagingOwnedWarning,"$cob_action == salvage
$faction.id != player
$faction.id != neutral
Objectives hasRepImpact",,"尽管 $TheFaction 会把破坏该基础设施的行径视为战争行为, 但考虑到这种 设备的临时性, 因此一般不会将过重的责任推到你的身上.",
cob_salvageOtherOwnedDomain,COB_SalvagingOwnedWarning,"$cob_action == salvage
$faction.id != player
$faction.id != neutral
!$tag:makeshift
Objectives hasRepImpact",,破坏这处重要基础设施将必定被 $TheFaction 视为战争行为.,
cob_ownedButNoImpact,COB_SalvagingOwnedWarning,"$cob_action == salvage
$faction.id != player
$faction.id != neutral
!Objectives hasRepImpact",,"由于该星系中并没有 $TheFaction 的殖民地,因此拆解 $shortName 将不会影响你的声望.",
cob_takeControlPrompt,COB_ConfirmPrompt,$cob_action == control,"FireBest COB_ControlOwnedWarning
FireBest COB_ShowRepairCost",控制这处 $shortName 将会给本星系的己方舰队与殖民地带来好处.,
cob_takeControlCost,COB_ShowRepairCost,$objectiveNonFunctional,Objectives showRepairCost,,
cob_takeControlWarning,COB_ControlOwnedWarning,"$cob_action == control
$faction.id != player
$faction.id != neutral
Objectives hasRepImpact",,非法接管该重要基础设施将必定被 $TheFaction 视为战争行为.,
cob_ownedButNoImpactControl,COB_ControlOwnedWarning,"$cob_action == control
$faction.id != player
$faction.id != neutral
!Objectives hasRepImpact",,"由于该星系中并没有 $TheFaction 的殖民地,因此控制 $shortName 将不会影响你的声望.",
cob_hackPrompt,COB_ConfirmPrompt,"$cob_action == hack
!$tag:comm_relay",,"Hacking $aOrAn $shortName will surreptitiously provide your fleets with the same benefits as the faction that currently controls it.

The hack will eventually be picked up and cleared out by maintenance subroutines, but should remain effective for at least three months.",
#cob_sensorArrayHackPrompt,COB_ConfirmPrompt,"$cob_action == hack
$tag:sensor_array score:10",Highlight 25%,"Hacking $aOrAn $shortName will surreptitiously provide your fleets with the same benefits as the faction that currently controls it. In addition, fleets belonging to the faction still nominally controlling the sensor array will receive a 25% sensor range penalty.

The hack will eventually be picked up and cleared out by maintenance subroutines, but should remain effective for at least three months.",
cob_hackPrompt2,COB_ConfirmPrompt,"$cob_action == hack
$tag:comm_relay",,"安装通讯嗅探器来让你实时接受本地讯息, 就如同你正身处此地一样.

该嗅探器将持续保持活跃状态, 直到它被维护子程序发现并清除为止. 当嗅探器被安装在多个通讯中继站中, 其发现的概率也会急剧增加.",
cob_hackPrompt3,COB_ConfirmPrompt,"$cob_action == unhack
$tag:comm_relay",,Uninstalling this comm sniffer will reduce the overall detectability of your other sniffers by the comm network maintenance protocols.,
cob_cancelSel,DialogOptionSelected,$option == COB_cancelAction,"FireAll COB_AddOptions
FireBest COB_DisableOptionsIfNeeded
FireAll COB_DisableIndividualOptions",,
cob_confirmSel,DialogOptionSelected,$option == COB_confirmAction,"FireBest COB_PreActionDesc
Objectives doAction $cob_action
FireBest COB_PostActionDesc
FireAll COB_AddOptions
FireBest COB_DisableOptionsIfNeeded
FireAll COB_DisableIndividualOptions",,
cob_confirmSelBreak,DialogOptionSelected,"$option == COB_confirmAction
$cob_action == salvage",Objectives doAction $cob_action,,
,,,,,
cob_controlDesc,COB_PreActionDesc,$cob_action == control,,"你的机组人员迅速完成了该设施的物理接管, 通过拆除自动保护措施, 安装黑匣子发射器, 并调整其输出频率直至与你的应答器编码一致.",
cob_controlDesc2,COB_PreActionDesc,"$cob_action == control
$objectiveNonFunctional",,"机组人员很快就完成该设施的评估工作. 在替换几处常见并已烧毁的 组件后, 似乎就让 $shortName 成功运作了起来.",
cob_snifferDesc,COB_PreActionDesc,"$cob_action == hack
$tag:comm_relay",,"通过对维护短波进行快速扫描就可发现几处可供选择的常见漏洞, 而被植入的嗅探器脚本将在数分钟后上传实时数据.",
