id,trigger,conditions,script,text,options,notes
gaPZ_baseRuins4,DialogOptionSelected,$option == gaPZ_baseRuins4,"$gaPZ_baseRuinsExplored = true
FireAll PopulateOptions","""我们可以看出来，这主要是最近一段时间被弄出来的 - 我的意思是几十年啊，并不是几百年，还可能更接近现在。""你的行动负责人解释道，还穿过全息影像挥舞着他那只只有四个手指的手。""你可以看到我们在这里挖掘出了密度异常的结构，""他在投影中给了这个亮点一个标记桩，""那看起来就像几只廉价的爬行机器人被留在渣坑里收集和倾倒垃圾，然后它们自己冲进去引爆了炸弹。""

你的行动主管后退一步，恭敬地点点头: ""这是专业的清理工作，没有散落的数据堆，没有闪闪发光的小玩意，很少有人会对此做出这样的努力。我已经拿出所有的能耐了，舰长。""

你的行动队长粗鲁地向你敬了个礼，然后不再打扰你，好让你继续看着隐藏基地的图像沉思 - 现在已经有几个简陋的通道连向那里了。

速子科技，他们可以在想做什么事的时候做得很彻底，而且在重要的时候，他们也确实做到了。",,
"# Hamatsu wreck, gaPZ is in progress",,,,,,
gaPZ_hamatsuWreckOpen,OpenInteractionDialog,"$customType == wreck
$hamatsu score:1000
$global.metCallisto score:100","$global.foundHamatsu = true
$canNotSalvage = true 0
ShowDefaultVisual
SalvageGenFromSeed
FireBest ShowSalvageEntityDetails
FireBest SalvageCheckHostile",死气沉沉的{Hamatsu}号漂浮在你的{$shipOrFleet}前，它破碎的舰体出现在了你舰桥中各种传感器的画面上。你的战术指挥官让你将注意力集中在舰体那不寻常的灼伤分布上，那看起来就好像{Hamatsu}号被另一个世界来的能量武器从多个角度同时击中了一般。,,
gaPZ_hamatsuWreckOpen1,ShipRecoveryCustomText,"$customType == wreck
$hamatsu score:1000
$global.metCallisto score:100
!$foundStuff","AddCredits 50000
AddCommodity fuel 73
AddCommodity supplies 126
$foundStuff = true","最初的搜索小队发现了{Kelise Astraia}的遗骸，这是通过她在速子科技公司中记录的生物特征数据确定的，她很显然已经离开了这个世界。在她所在舱室中一个被保护得很好的箱子里，搜索小队发现了大量的信用点储存卡。

{Hamatsu}号的货舱里装满了物资和燃料，其中大部分是可回收的。即使在这里也要遵守打捞法。

你还记得{Callisto Ibrahim}提到过她对{Hamatsu}号的情感。如果你把这个满是破洞的墓碑归还给她，你可以指望得到报酬，这不难理解，毕竟舰长们多少会觉得他们的第一次真正指挥十分难以忘怀，如果{Ibrahim}愿意付钱...",,
gaPZ_hamatsuWreckOpen2,ShipRecoveryCustomText,"$customType == wreck
$hamatsu score:1000
$global.metCallisto score:100",,"登船的搜索队员发现许多重要的系统都没有损坏，船可以恢复基本功能。

你还记得{Callisto Ibrahim}提到过她对{Hamatsu}号的情感。如果你把这个满是破洞的墓碑归还给她，你可以指望得到报酬，这不难理解，毕竟舰长们多少会觉得他们的第一次真正指挥十分难以忘怀，如果{Ibrahim}愿意付钱...",,
gaPZ_hamatsuWreckDetails,ShowSalvageEntityDetails,"$customType == wreck
$hamatsu score:1000",ShowDefaultVisual,,,
"# Hamatsu wreck, gaPZ is NOT in progress",,,,,,
gaPZ_hamatsuWreckOpenNIP,OpenInteractionDialog,"$customType == wreck
$hamatsu score:1000","$canNotSalvage = true 0
ShowDefaultVisual
SalvageGenFromSeed
FireBest ShowSalvageEntityDetails
FireBest SalvageCheckHostile",一艘死气沉沉的{企业}-级漂浮在你的{$shipOrFleet}前，它破碎的舰体出现在了你舰桥中各种传感器的画面上。你的战术指挥官让你将注意力集中在舰体那不寻常的灼伤分布上，那看起来就好像这艘船被另一个世界来的能量武器从多个角度同时击中了一般。,,
gaPZ_hamatsuWreckOpen1NIP,ShipRecoveryCustomText,"$customType == wreck
$hamatsu score:1000
!$foundStuff","AddCredits 50000
AddCommodity fuel 73
AddCommodity supplies 126
$foundStuff = true","最初的搜索小组在一个被保护得很好的箱子里发现了大量的信用记录，因此他们断定这个箱子及其所在的舱室一定曾经属于一个VIP。

{企业}-级的货舱里装满了供应品和燃料，其中大部分是可回收的。许多重要的系统都没有损坏，搜索小队的队长报告说，这艘船可以恢复基本的功能。",,
gaPZ_hamatsuWreckOpen2NIP,ShipRecoveryCustomText,"$customType == wreck
$hamatsu score:1000",,登船的搜索队员发现许多重要的系统都没有损坏，船可以恢复基本功能。,,
# salvaged the Hamatsu - begin mission to return it to Callisto,,,,,,
hamatsu_PostShipRecoverySpecial,PostShipRecoverySpecial,"$srs_memberId == hamatsu score:1000
#$global.metCallisto",BeginMission gaRH,,,
# gaRH - side-mission to return to Callisto with the recovered Hamatsu,,,,,,
gaRH_noHamatsuOption,PopulateOptions,"$isPerson
$id == ibrahim
$global.foundHamatsu
!PlayerFleetHasShipWithId hamatsu
!$hamatsuSpielSaid
!$global.gaRH_completed",,,gaRH_noHamatsu:告诉{Ibrahim}你找到{Hamatsu}号和{Kelise Astraia}遗体的事,
gaRH_noHamatsu,DialogOptionSelected,$option == gaRH_noHamatsu,$hamatsuSpielSaid = true,"你告诉{Ibrahim}你找到了{Hamatsu}号的残骸，还有{Kelise Astraia}的遗体。

""天啊，我...我不知道该说什么好，太可惜了，没想到她的一生结束的如此凄惨，""{Ibrahim}擦了擦眼泪，""如此光辉的生涯不该就这么结束的 - 尽管有一些波澜，但对我来说没有任何一艘船能比得上她。""","gaRH_noHamatsu1:""...到头来你说的是你的船啊?""",
gaRH_noHamatsu1,DialogOptionSelected,$option == gaRH_noHamatsu1,"Highlight ""100,000""","""当然了! {Hamatsu}号陪伴了我许多年。""

""{Kelise Astraia}吗?那是她应有的结局。她知道她面对着多大的风险，但在考虑这些风险时，她太笨了，没有谨慎行事。""{Ibrahim}噘着嘴，似乎很不满。""像她这样的人会害死很多优秀的星航者。""她停顿了一下，""我已经在尝试忘掉她了。""

""所以，舰长，想要再来一份工作吗? 我想取回{Hamatsu}号，修好它，给它一次新生 - 繁星在上，这艘船值得一次新生 - 但是我不知道我该怎么让救援船进入你说的这个未成型的跳跃点，所以这得靠你了。""

她又看向了你，带着评估一般的目光: ""我会让这次任务值得的，对这么一艘船来说，100,000 信用点我想应该足够了。""","gaRH_noHamatsu2:""我会牢记在心的。""",
gaRH_noHamatsuShort,DialogOptionSelected,"$option == gaRH_noHamatsu
$hamatsuSpielSaid","Highlight ""100,000""","{Ibrahim}看着你: ""我依然希望能找回{Hamatsu}号，这 100,000 信用点是笔很轻松就能赚到的钱，舰长。""","gaRH_noHamatsu2:""我会牢记在心的。""",
gaRH_noHamatsu2,DialogOptionSelected,$option == gaRH_noHamatsu2,FireAll PopulateOptions,,,
gaRH_withHamatsu,PickGreeting,"$gaRH_returnHere score:1000
PlayerFleetHasShipWithId hamatsu
Call $global.gaRH_ref updateData
!$global.gaRH_completed","ShowPersonVisual
Highlight $gaRH_reward
$hamatsuSpielSaid = true","{Ibrahim}看起来很兴奋，甚至连招呼都没打就滔滔不绝起来: ""如果我的传感器和轨道导航注册系统没有骗我，你带回了我的飞船{Hamatsu}号! 舰长，十分感谢!""

""我现在就给你{$gaRH_reward}个信用点，这样一来我们的约定就履行完毕了。你甚至不用把它送到修理厂，我马上就可以修复它。我的仓库里已经有了新的超光速引擎，还有一些优秀的工程师正随时待命。""","gaRH_yes:把{Hamatsu}号交给{Ibrahim}
gaRH_no:""抱歉，我想将这艘船留在我的舰队中。""",
gaRH_yes,DialogOptionSelected,$option == gaRH_yes,#AdjustRepActivePerson COOPERATIVE 25,"{Ibrahim}的脸上笑容灿烂: ""谢谢你，舰长。如果你不介意的话我就先挂断了，毕竟我还有很多事要做。""

她将手伸向断开通讯链接的按钮，在挂断前顿了一下: ""如果你需要工作，告诉我一声就好。新工作总是层出不穷，一个有能耐的舰长值得赚到更多的信用点。""",gaRH_yes2:继续,
gaRH_yes2,DialogOptionSelected,$option == gaRH_yes2,"Call $global.gaRH_ref transferHamatsu
$global.gaRH_completed = true
Call $global.gaRH_ref updateStage",,cutCommLink:切断通讯链接,
gaRH_no,DialogOptionSelected,$option == gaRH_no,,"她愣住了，然后盯着你开口道: ""你不会是认真的吧? 我出的价钱已经远远超过这艘破损成这样的船本身的价值了，也只有我一个人会愿意开这么高的价买下{Hamatsu}号。""说着她的手握成了拳头，看起来很紧张，""重新考虑一下吧。""","gaRH_yes:把{Hamatsu}号交给{Ibrahim}
gaRH_no2:""我已经下定决心了，再见。""",
gaRH_no2,DialogOptionSelected,$option == gaRH_no2,"Call $global.gaRH_ref refusedToReturn
$global.gaRH_failed = true
AdjustRepActivePerson HOSTILE -40
Call $global.gaRH_ref updateStage",{Ibrahim}刚想说什么时，你已经切断了通讯。,cutCommLinkNoText:继续,
# gaRH - consequences for refusing to sell the Hamatsu,,,,,,
gaRHRevengeEncounter,BeginFleetEncounter,"$gaRH_consequences score:1000
!$gaRH_encounteredAlready","$gaRH_encounteredAlready = true
FleetDesc
HailPlayer",,,
gaRHRevengeOpenComm,OpenCommLink,"$entity.gaRH_consequences score:1000
!$entity.ignorePlayerCommRequests",$entity.ignorePlayerCommRequests = true,"""我猜您就是{$playername}舰长了。""雇佣兵指挥官沉稳的声音传来，""我的雇主很失望，因为你没有...呃...好好地重新考虑一下。""{$heOrShe}说出最后一个词时语气很怪，过了一会，你想起了自己和{Callisto Ibrahim}进行过的一次激烈谈话 - 那时你拒绝交出她的旧船 - 当时她在谈话中就用了{""重新考虑""}这个词。

{$HeOrShe}就这么看着你，并在你摆出意识到了什么的表情时切断了通讯链接。",cutCommLinkNoText:继续,
# gaPZ - returned to the GA to complete mission, ,,,,,
gaPZ_return0NoZig,PickGreeting,"$gaPZ_returnHere score:1000
!PlayerFleetHasShipWithBaseHull ziggurat
Call $global.gaPZ_ref updateData",ShowPersonVisual,"""舰长，你能带回这些有价值的数据真是太棒了。""她拿出一份{通灵塔}-级原型舰的示意图。

这如同蝠鲼的船体的全息投影在你和院长之间缓慢旋转; 她搓着两根手指，凝视着眼前的东西。

""那艘星舰本身无关紧要，因为我们已经先人一步了，不过我还是希望你能考虑一下这些信息最终会流向哪里 - 以及飞船本身的归宿。星域中的各大势力可能会对此有些打算。""",gaPZ_return2:继续,
gaPZ_return0,PickGreeting,"$gaPZ_returnHere score:1000
PlayerFleetHasShipWithBaseHull ziggurat
Call $global.gaPZ_ref updateData","ShowPersonVisual
$global.bairdToldPlayerToKeepZig = true","""舰长，你能带回这些有价值的数据真是太棒了，""她拿出一份{通灵塔}-级原型舰的示意图，然后看了看漂浮在窗外造型诡异的星舰，""还有这迷人的原型舰本身。""

这如同蝠鲼的船体的全息投影在你和院长之间缓慢旋转; 她搓着两根手指，凝视着眼前的东西。

""星舰本身对我们来说无关紧要，你可以把它留在你的舰队中。""","gaPZ_return1a:""那还真是意外。""
gaPZ_return1d:""我可从来没想过要把它交出去。""
gaPZ_return1b:""太棒了! 感谢。""
gaPZ_return1c:啥也不说",
gaPZ_return1a,DialogOptionSelected,$option == gaPZ_return1a,"$option = gaPZ_return1c 0
FireBest DialogOptionSelected",,,
gaPZ_return1d,DialogOptionSelected,$option == gaPZ_return1d,"$option = gaPZ_return1c 0
FireBest DialogOptionSelected",,,
gaPZ_return1b,DialogOptionSelected,$option == gaPZ_return1b,"$option = gaPZ_return1c 0
FireBest DialogOptionSelected",,,
gaPZ_return1c,DialogOptionSelected,$option == gaPZ_return1c,,"{Baird}继续道: ""让我感兴趣的是它内部那些奇怪的装置 - 当然，还有它产生的这些{'光尘'}。我们已经进行了全面的扫描，不久后就能创造出可以用于实验的样品。{Coureuse}一直在检查传感器数据，让我来听听她的见解。""",gaPZ_return2:继续,
gaPZ_return2,DialogOptionSelected,$option == gaPZ_return2,ShowSecondPerson coureuse,"院长在她的桌面控制台上进行了一些操作，通讯显示器分出了一个显示着{Scylla Coureuse}的画面。

""院长，有什么事吗? ...喔!{$playername}舰长怎么在这? 好吧，你也许刚到。""{Coureuse}看上去很慌张。

""我刚刚正在和舰长讨论这一发现的科学价值，""{Baird}院长说，""我们刚刚谈到了那些奇怪的光尘。""

通灵塔上的某个子系统在图像中被高光标记了出来，似乎还有一些光点正围绕着图像飞舞。",gaPZ_return3:继续,
gaPZ_return3,DialogOptionSelected,$option == gaPZ_return3,,"""喔，唔。从我们的初步分析来看，它似乎不是一个武器系统 - 不，让我想想怎么说要准确一些，""{Coureuse}向下看了看，通过一个数据板操纵着显示了{通灵塔}-级的图像。从她将其放大至填满整个显示器的举动来看，她关注的似乎是那个分为二阶段运作的特殊装置。

""它被当成了武器来使用，但我认为这原本并非武器。这非常...嗯...""她思考着该如何进行表述，""设计方向模糊? 通用性很强? 不管怎么说，你可以从中看到超空间驱动核心技术的影子，""显示器上的一个部分在{Coureuse}的触摸下闪烁了起来，""以及类似{Atherton}线圈的东西 - 嗯，{P空间}感应器，不是吗?""接着另一个部分发出了亮光。

你眯起了眼睛，觉得这玩意儿看上去有点眼熟，它好像是...","gaPZ_return4:""那是个相位线圈来着?""",
gaPZ_return4,DialogOptionSelected,$option == gaPZ_return4,,"""是，但也不完全是。嗯，让我再说明一下，""{Coureuse}揉着眼睛说，""这就好像速子科技团队灵光乍现，实现了某些突破 - 我们还没搞明白他们突破了什么 - 然后有什么人告诉他们，这可以被做成一个武器系统。""

""分析...我想说的是，我们需要造新的仪器来对它们进行分析，因为展现在我们面前的是前所未有的，甚至已经超越了人之领时代的技术。""{Coureuse}看向别处，思考了一会儿，""呃，至少超越了所有已经公开的技术。""

她转身看向显示屏，调出了一段光尘群的录像: ""它们拥有明显的{'聚集'}行为 - 我知道这个词是用来形容有意识的个体的，我们还没能证明这一点。""",gaPZ_return5:继续,
gaPZ_return5,DialogOptionSelected,$option == gaPZ_return5,AdjustRepPerson coureuse COOPERATIVE 5,"{Baird}扬起一只手打断了{Coureuse}的滔滔不绝: ""你说的够明白了。我知道你的团队还有很多的工作要做，{Scylla}，去忙你的吧。现在我们要让{Gargoyle}查一查{Tomas Kallichore}到底和速子科技做了什么信息交换，尤其是那些对这个通灵塔计划有用的信息。""

{Coureuse}点点头: ""我会的，我这就回去工作。""

院长关闭了显示着通灵塔上装置的图像，看着你说道: ""这非常不可思议，舰长。感谢你为我们提供了这个...这个机会。""
她停顿了一阵。",gaPZ_return6:继续,
gaPZ_return6,DialogOptionSelected,$option == gaPZ_return6,"HideSecondPerson
AddStoryPoints 1
$global.gaPZ_completed = true
Call $global.gaPZ_ref updateStage","""尽管经验不足，她依然表现得很好，尤其是在重压之下，""{Baird}自豪地说，""我们的团队付出了很大的努力才勉强跟上她的脚步。""

""舰长，不久后你就会有更多事情要做了。""她微笑着，一副心满意足的样子，关闭了通讯链接。",cutCommLinkNoText:切断通讯,
# talk to Gargoyle after mission completed,,,,,,
gaPZ_gargoylePost,PickGreeting,"$isPerson
$id == gargoyle
$global.bairdToldPlayerToKeepZig score:1000","ShowPersonVisual
unset $global.bairdToldPlayerToKeepZig","""你的新船真够漂亮的，神秘感十足啊。""{Gargoyle}在通讯器前抬起两只手，让手指如波浪般律动，还发出了令人毛骨悚然的声音，""幽灵一样的速子科技超级工艺，远在所有人认知之上，呜喔喔喔喔喔喔喔喔喔喔喔!""

黑客搞了一会怪后就不演了，面无表情地说: ""{Baird}竟然让你留着它，真是感天动地。""","paPZ_gargPostWhat:""感天动地...那是什么意思?""
paPZ_gargPostMaybe:""也许她突然想通了什么。""
paPZ_gargPostLikes:""我觉得她还挺喜欢我。""",
paPZ_gargPostWhat,DialogOptionSelected,$option == paPZ_gargPostWhat,FireBest gaPZ_gargoylePostDistraction,"{Gargoyle}耸了耸肩: ""{Baird}并不是个好人，你难道还没发现这一点?""",,
paPZ_gargPostMaybe,DialogOptionSelected,$option == paPZ_gargPostMaybe,,"{Gargoyle}满脸狐疑地看着你: ""{Baird}并不会{'想通'}什么。一旦她认为她自己知道你是怎样的人，她就会把你扔去做怎样的事。事已至此，你还没想明白吗?""","gaPZ_gargoylePostDistraction:""啊? 想明白什么?""
gaPZ_gargPostUsing:""{Baird}在利用我，我明白这一点。""",
gaPZ_gargoylePostDistractionSel,DialogOptionSelected,$option == gaPZ_gargoylePostDistraction,FireBest gaPZ_gargoylePostDistraction,,,
gaPZ_gargPostUsing,DialogOptionSelected,$option == gaPZ_gargPostUsing,FireBest gaPZ_gargoylePostDistraction,"""太棒了太棒了! 你终于明白了。再努力一段时间，也许你就能有我十六分之一灵光了。重点是 - 啊，你好烦啊，有什么事...""{Gargoyle}接听了一个什么人的通讯，思索了一阵，然后停下了动作，"" - 对。""",,
paPZ_gargPostLikes,DialogOptionSelected,$option == paPZ_gargPostLikes,,"{Gargoyle}惊恐地看着你，喃喃地说:""...船员们竟然敢让{$playerHimOrHer}指挥舰船?""

黑客夸张地叹了口气，接着像被打晕了一样滚到了地上:""...{'挺喜欢我'}，卢德的AI核心在上，我甚至不能...算了，算了，集中注意力。""

{Gargoyle}坐回了位子上:""{Baird}的脑袋里可没有{'喜欢'}这个程序，她只{'决定'}你对她的用途，仅此而已。事已至此，你还没想明白吗?""","gaPZ_gargoylePostDistraction:""啊? 想明白什么?""
gaPZ_gargPostUsing:""{Baird}在利用我，我明白这一点。""",
gaPZ_gargoylePostDistraction,gaPZ_gargoylePostDistraction,,,"""你真是个绝妙的幌子, 最绝妙的!""

""每一个{MILINT}军官都会把眼球瞪出他们的脑袋，盯着你流口水，跟着你到处转，而真正的演出就可以在这里开始了。当然，他们也会派人来{Galatia}学院刺探情报，但只要你还在外边活动，他们的目光就不可能集中到这里来。""

{Gargoyle}交叉着胳膊，一副满意的表情: ""那也不错，是吧?""","paPZ_gargPostNeat:""棒到了极点。""
paPZ_gargPostNotNeat:""不，一点也不好。""",
paPZ_gargPostNeat,DialogOptionSelected,$option == paPZ_gargPostNeat,"$option = paPZ_gargPostNotNeat 0
FireBest DialogOptionSelected",,,
paPZ_gargPostNotNeat,DialogOptionSelected,$option == paPZ_gargPostNotNeat,FireAll PopulateOptions,"""啊，好吧。""黑客开始有些心不在焉了，在另一个显示器上读起什么东西来，""至少你玩的还挺开心。你呼叫我是想问什么吗? 又或者只是在机器人下属向你敬礼了一整天之后，你因为精神刺激而感到孤独，想找个人聊聊?""",,
# various return-to-the-GA-mid-mission things,,,,,,
gaPZ_tellBairdAstraia,PopulateOptions,"$isPerson
$id == baird
Call $global.gaPZ_ref updateData
$gaPZ_stage == GO_TO_RELAY_SYSTEM
!$toldBairdAboutAstraia",,,5:gaPZ_tellBairdMods:告诉{Baird}关于{Hamatsu}号超光速引擎改装的事,
gaPZ_tellBairdMods,DialogOptionSelected,$option == gaPZ_tellBairdMods,"$global.gaPZ_tellCoureuseAboutMods = true
$toldBairdAboutAstraia = true 10","你诉说着你的故事: 跟随{Kelise Astraia}的线索，与{Callisto Ibrahim}谈话，最终获取了{Hamatsu}号超光速引擎改动的细节。{Baird}只是听着，没有什么反应。

短暂的停顿之后，院长开口了: ""把这些细节说明拿给{Coureuse}。我会授权她动用一切必要资源来处理此事。如果速子科技已经制造出一种可靠的横轴跳跃设备，我们就必须加快脚步了。""她皱了皱眉头，然后迅速转过身去，开始轻敲她的桌面控制台。",gaPZ_tellBairdMods2:继续,
gaPZ_tellBairdMods2,DialogOptionSelected,$option == gaPZ_tellBairdMods2,,"{Baird}继续说道，这时她的注意力已经有些分散了: ""如果这...舰长，我猜你得先找到一个非常规的超空间跳跃点，那样你才能找到速子科技的秘密研究站。沿着{Hamatsu}号从{Hybrasil}到{$gaPZ_relaySystem}的路线走一趟试试。""

板着一张被刚刚调出的图像照亮的脸，{Baird}说: ""舰长，现在就去找。""接着她切断了通讯。",cutCommLinkNoText:继续,
gaPZ_tellBairdRuins,PopulateOptions,"$isPerson
$id == baird
$global.gaPZ_foundBaseRuins",,,5:gaPZ_tellBairdRuins:告诉{Baird}你已经找到了被搬空的速子科技站点,
gaPZ_tellBairdRuins1,DialogOptionSelected,$option == gaPZ_tellBairdRuins,,"你把搜索小队的报告传给了{Baird}，并告诉她你发现了一座被速子科技清扫过并试图隐藏起来的基地。

院长点了点头，浏览了一下你的数据: ""这符合我们对速子科技操作流程的了解。前任院长，{Tomas Kallichore}，至少有一次在秘密基地的事情上 - ""她谨慎地看了看你，"" - 协助过{'公司'}。{Galatia}学院的名号就写在那次补给任务的协助机构一栏上，明面上是为深空调查探险进行补给。霸主在向{Galatia}学院施压时从未利用过这一点，尽管他们之前显然知道这件事。至少现在，有了{Kallichore}档案的记录后，他们知道了。""",gaPZ_tellBairdRuins2:继续,
gaPZ_tellBairdRuins2,DialogOptionSelected,$option == gaPZ_tellBairdRuins2,"unset $global.gaPZ_foundBaseRuins
FireAll PopulateOptions","{Baird}闭上眼睛，扶了扶自己的眼镜，看上去有些恼火。也许是因为前任院长的失误。

她转过身对你说: ""现在，很明显，速子科技里有人在耍同样的把戏。也许霸主调查了相关机构之后，他们就转移了基地，他们已经预料到了霸主会有动作。""

""猜测的环节已经够长了。""{Baird}想了一会儿后说。",,
gaPZ_tellCoureuseHamatsu,PopulateOptions,"$isPerson
$id == coureuse
$global.gaPZ_tellCoureuseAboutMods
Call $global.gaPZ_ref updateData
$gaPZ_stage == GO_TO_RELAY_SYSTEM",,,5:gaPZ_tellCoureuseMods:告诉{Coureuse}关于{Hamatsu}号超光速引擎改装的事,
gaPZ_tellCoureuseMods,DialogOptionSelected,$option == gaPZ_tellCoureuseMods,unset $global.gaPZ_tellCoureuseAboutMods,"你诉说着你的故事:跟随{Kelise Astraia}的线索，与{Callisto Ibrahim}谈话，最终获取了{Hamatsu}号超光速引擎改动的细节。{Coureuse}认真地聆听着。

""很有意思，""当你将数据上传完毕后，{Coureuse}说。

当她浏览详细说明时，{Hamatsu}的工程设计图在她的脸上闪烁着。""这证明了我们一直在研究的一些理论是正确的。我的论文指导老师 - 嗯，如果我没记错的话 - ""她让一页方程式停留在了显示屏上，""啊! 看到这个了吗? 他们利用了我们的研究成果。我想知道速子科技是怎么得到这个的。我想是前任院长{Kallichore}泄露的吧。""","gaPZ_tellCoureuseMods2:""这是个横轴跳跃装置，对吗?""",
gaPZ_tellCoureuseMods2,DialogOptionSelected,$option == gaPZ_tellCoureuseMods2,,"""没错!""{Coureuse}看起来又惊又喜，""当一个简单的软件补丁就能解决问题时所有的设计都是多余的。看看他们是如何将这些原则应用到...呃...硬件应用上的，这很有意思。实验和操作从来都不是我的强项，""{Coureuse}承认道，""我喜欢和擅长的是理论。现在我回到了学院，有了{Baird}给我的资源...""","gaPZ_tellCoureuseMods3:""所以，关于{Hamatsu}号...""",
gaPZ_tellCoureuseMods3,DialogOptionSelected,$option == gaPZ_tellCoureuseMods3,,"""对。这艘船，{Hamatsu}号，他们费了很大的劲来修改超空间引擎，我能从这一点看出它是被用来航向某个特别的地方的，""{Coureuse}用热烈的目光看着你，""你有在哪里发现他们用了这个装置吗? 一些与新生重力井相关的特殊跳跃点? 那从某种角度来说应该很特别，或许是独一无二的? 用多维空间的话来说这对吗?""{Coureuse}望向别处，再次思考了起来，""也许并不是独一无二的，但至少它很特别。""",gaPZ_tellCoureuseMods4:继续,
gaPZ_tellCoureuseMods4,DialogOptionSelected,$option == gaPZ_tellCoureuseMods4,$global.gaPZ_bairdHurryUp = true,"她放下数据板，凝视着远方，""这种现象是怎么自然生成的呢? 是一颗行星从它所围绕的恒星射向一颗可由超空间抵达的附近恒星的引力弹弓吗? 我得去查一下天体测量学，如果...""{Coureuse}突然意识到她还在和你通话，""哦，舰长! 非常抱歉。我想我们谈完了? 我还有很多 - 我需要和团队的其他成员谈谈...""她挥挥手，试图表达一些似乎根本表达不出来的东西，""...一些...想法，再见。""",cutCommLinkNoText:继续,
gaPZ_bairdHurryUp,PickGreeting,"$id == baird
$global.gaPZ_bairdHurryUp == true score:1000
Call $global.gaPZ_ref updateData
$gaPZ_stage == GO_TO_RELAY_SYSTEM","ShowPersonVisual
unset $global.gaPZ_bairdHurryUp","""{$playername}，你怎么还在这里? 去跟着{Kelise Astraia}的线索，跟着{Hamatsu}号，弄明白速子科技在{'Alpha站点'}做了什么，然后再回到这里。""{Baird}摘下了她的眼镜，她看上去不太自然。

""舰长，你要明白，你不再是一个精巧的工具了。你已经赢得了一些属于自己的名誉，我承认你的能力和成就令人印象深刻。""",gaPZ_bairdHurryUp2:继续,
gaPZ_bairdHurryUp2,DialogOptionSelected,$option == gaPZ_bairdHurryUp2,,"她向前倾着身子，眼眶被阴影覆盖: ""你给星域中许多强大的势力留下了深刻的印象。在你身后，有一小群间谍，线人和机会主义者，他们随时准备着抓住你。""

{Baird}院长又向后靠了靠，把眼镜放回原处: ""伟大的计划正在酝酿，舰长，我们将会改变世界。""",cutCommLink:切断通讯链接,
# gaPZ post encounters,,,,,,
